id,timestamp,container_memory_used,container_memory_limit,memory_utilization_ratio,memory_growth_rate,container_cpu_used,container_cpu_limit,cpu_utilization_ratio,cpu_throttled_periods,cpu_throttling_ratio,pod_ready_count,pod_total_count,pod_ready_ratio,node_memory_capacity,node_cpu_capacity,node_memory_pressure,services_up_count,services_total_count,service_availability_ratio,cluster_name,namespace,collection_source,created_at
267,2026-05-27 05:27:23,805306368,1610612736,0.5,0.037832,0.249,1.0,0.249,0,0,2,2,1.0,68719476736,16.0,false,15,15,1.0,prod-usw2-eks,payments,sysdig,2026-05-27 05:27:23
268,2026-05-27 05:27:23,224649262,603979776,0.3719,0.034106,0.1287,0.4,0.3219,0,0,4,4,1.0,68719476736,16.0,false,11,11,1.0,prod-use2-eks,notifications,sysdig,2026-05-27 05:27:23
269,2026-05-27 05:27:23,793061344,1395654656,0.5682,-0.008818,0.332,1.0,0.332,0,0,3,3,1.0,68719476736,16.0,false,15,15,1.0,prod-use2-eks,ledger,sysdig,2026-05-27 05:27:23
270,2026-05-27 05:27:23,261619712,523239424,0.5,0.030342,0.1485,0.45,0.3301,0,0,5,5,1.0,68719476736,16.0,false,17,17,1.0,prod-use2-eks,checkout,sysdig,2026-05-27 05:27:23
271,2026-05-27 18:33:09,1524264104,3221225472,0.4732,0.032388,0.1083,0.5,0.2166,0,0,3,3,1.0,68719476736,16.0,false,11,11,1.0,prod-usw2-eks,identity,sysdig,2026-05-27 18:33:09
272,2026-05-27 18:33:09,331459376,697303040,0.4753,0.043821,0.2868,1.0,0.2868,0,0,5,5,1.0,68719476736,16.0,false,8,8,1.0,staging-use2-eks,identity,sysdig,2026-05-27 18:33:09
273,2026-05-27 18:33:09,402653184,805306368,0.5,0.020128,0.1233,0.6,0.2055,0,0,4,4,1.0,68719476736,16.0,false,11,11,1.0,dr-use1-eks,checkout,sysdig,2026-05-27 18:33:09
274,2026-05-27 18:33:09,2026502118,4294967296,0.4718,-0.008234,0.1919,0.9,0.2132,0,0,3,3,1.0,68719476736,16.0,false,16,16,1.0,dr-use1-eks,search,sysdig,2026-05-27 18:33:09
275,2026-05-27 18:33:09,180355739,356515840,0.5059,0.038352,0.0694,0.2,0.347,0,0,5,5,1.0,68719476736,16.0,false,8,8,1.0,prod-usw2-eks,kube-system,sysdig,2026-05-27 18:33:09
276,2026-05-27 18:33:09,1073741824,2147483648,0.5,0.014252,0.2842,0.75,0.3789,0,0,4,4,1.0,68719476736,16.0,false,11,11,1.0,prod-use2-eks,payments,sysdig,2026-05-27 18:33:09
277,2026-05-27 18:33:09,2238767325,5368709120,0.417,0.047427,0.498,1.05,0.4743,0,0,3,3,1.0,68719476736,16.0,false,13,13,1.0,prod-use2-eks,search,sysdig,2026-05-27 18:33:09
278,2026-05-27 18:33:09,329223449,603979776,0.5451,-0.004179,0.0883,0.3,0.2943,0,0,3,3,1.0,68719476736,16.0,false,18,18,1.0,staging-use2-eks,notifications,sysdig,2026-05-27 18:33:09
279,2026-05-27 18:33:09,2495721741,6442450944,0.3874,0.020776,0.3783,1.6,0.2364,0,0,2,2,1.0,68719476736,16.0,false,17,17,1.0,prod-use2-eks,search,sysdig,2026-05-27 18:33:09
280,2026-05-27 18:33:09,582367192,1073741824,0.5424,0.044798,0.2381,0.8,0.2976,0,0,5,5,1.0,68719476736,16.0,false,12,12,1.0,prod-usw2-eks,checkout,sysdig,2026-05-27 18:33:09
281,2026-05-27 18:33:09,602031212,1073741824,0.5607,0.004182,0.3087,0.75,0.4116,0,0,2,2,1.0,68719476736,16.0,false,16,16,1.0,prod-use2-eks,identity,sysdig,2026-05-27 18:33:09
282,2026-05-27 18:33:09,1743599297,3221225472,0.5413,-0.004727,0.3879,0.9,0.431,0,0,2,2,1.0,68719476736,16.0,false,13,13,1.0,prod-use2-eks,search,sysdig,2026-05-27 18:33:09
283,2026-05-27 18:33:09,548041700,1073741824,0.5104,0.021282,0.1721,0.8,0.2151,0,0,2,2,1.0,68719476736,16.0,false,8,8,1.0,prod-usw2-eks,checkout,sysdig,2026-05-27 18:33:09
284,2026-05-27 18:33:09,172685467,348127232,0.496,-0.001687,0.18,0.3,0.6,0,0.0,2,2,1.0,68719476736,16.0,false,11,11,1.0,prod-use2-eks,platform,sysdig,2026-05-27 18:33:09
285,2026-05-27 18:33:09,222855677,603979776,0.369,0.046649,0.17,0.4,0.4249,0,0,4,4,1.0,68719476736,16.0,false,12,12,1.0,prod-use2-eks,notifications,sysdig,2026-05-27 18:33:09
286,2026-05-27 18:33:09,1984241200,4831838208,0.4107,0.006357,0.3649,1.2,0.3041,0,0,3,3,1.0,68719476736,16.0,false,9,9,1.0,prod-usw2-eks,search,sysdig,2026-05-27 18:33:09
287,2026-05-27 18:33:09,194827833,356515840,0.5465,0.022079,0.0747,0.15,0.4981,0,0,4,4,1.0,68719476736,16.0,false,8,8,1.0,prod-use2-eks,kube-system,sysdig,2026-05-27 18:33:09
288,2026-05-27 18:33:09,393459385,697303040,0.5643,0.048307,0.2357,1.0,0.2357,0,0,5,5,1.0,68719476736,16.0,false,16,16,1.0,prod-usw2-eks,identity,sysdig,2026-05-27 18:33:09
289,2026-05-27 18:33:09,501507802,1073741824,0.4671,0.046215,0.22,0.45,0.4889,0,0,3,3,1.0,68719476736,16.0,false,8,8,1.0,prod-use2-eks,inventory,sysdig,2026-05-27 18:33:09
290,2026-05-27 18:33:09,243466784,523239424,0.4653,-0.00453,0.1973,0.6,0.3288,0,0,2,2,1.0,68719476736,16.0,false,15,15,1.0,prod-usw2-eks,checkout,sysdig,2026-05-27 18:33:09
291,2026-05-27 18:33:09,374222283,697303040,0.5367,-0.006982,0.2414,0.75,0.3219,0,0,5,5,1.0,68719476736,16.0,false,15,15,1.0,staging-use2-eks,identity,sysdig,2026-05-27 18:33:09
292,2026-05-27 18:33:09,332334629,697303040,0.4766,-0.005705,0.2535,0.6,0.4225,0,0,4,4,1.0,68719476736,16.0,false,14,14,1.0,prod-use2-eks,inventory,sysdig,2026-05-27 18:33:09
293,2026-05-27 18:33:09,1250977372,3489660928,0.3585,0.048316,0.5153,1.4,0.3681,0,0,3,3,1.0,68719476736,16.0,false,14,14,1.0,prod-usw2-eks,search,sysdig,2026-05-27 18:33:09
294,2026-05-27 18:33:09,248691290,697303040,0.3566,0.03015,0.1668,0.6,0.2781,0,0,4,4,1.0,68719476736,16.0,false,11,11,1.0,prod-use2-eks,platform,sysdig,2026-05-27 18:33:09
295,2026-05-27 18:33:09,845571686,1207959552,0.7,0.04703,0.1346,0.6,0.2243,0,0,4,4,1.0,68719476736,16.0,false,14,14,1.0,prod-usw2-eks,payments,sysdig,2026-05-27 18:33:09
296,2026-05-27 18:33:09,271393547,536870912,0.5055,0.047643,0.087,0.3,0.2901,0,0,5,5,1.0,68719476736,16.0,false,9,9,1.0,prod-usw2-eks,platform,sysdig,2026-05-27 18:33:09
297,2026-05-27 18:33:09,1252384604,3221225472,0.3888,0.035936,0.4987,1.2,0.4156,0,0,2,2,1.0,68719476736,16.0,false,9,9,1.0,prod-use2-eks,search,sysdig,2026-05-27 18:33:09
298,2026-05-27 18:33:09,349932740,603979776,0.5794,0.019486,0.2819,0.6,0.4698,0,0,2,2,1.0,68719476736,16.0,false,15,15,1.0,prod-usw2-eks,checkout,sysdig,2026-05-27 18:33:09
299,2026-05-27 18:33:09,392135381,805306368,0.4869,-0.002285,0.1368,0.45,0.304,0,0,3,3,1.0,68719476736,16.0,false,13,13,1.0,prod-use2-eks,inventory,sysdig,2026-05-27 18:33:09
300,2026-05-27 18:33:09,707944550,1395654656,0.5072,-0.000913,0.2573,0.75,0.3431,0,0,3,3,1.0,68719476736,16.0,false,14,14,1.0,staging-use2-eks,payments,sysdig,2026-05-27 18:33:09
301,2026-05-27 18:33:09,422785843,603979776,0.7,0.02,0.1664,0.4,0.416,0,0,5,5,1.0,68719476736,16.0,false,15,15,1.0,dr-use1-eks,notifications,sysdig,2026-05-27 18:33:09
302,2026-05-27 18:33:09,1160950921,2147483648,0.5406,0.000132,0.2668,1.0,0.2668,0,0,4,4,1.0,68719476736,16.0,false,17,17,1.0,prod-usw2-eks,ledger,sysdig,2026-05-27 18:33:09
303,2026-05-27 18:33:09,201326592,402653184,0.5,0.007254,0.1,0.2,0.5,0,0,2,2,1.0,68719476736,16.0,false,8,8,1.0,prod-usw2-eks,kube-system,sysdig,2026-05-27 18:33:09
304,2026-05-27 18:33:09,301989888,603979776,0.5,0.018078,0.1104,0.45,0.2453,0,0,5,5,1.0,68719476736,16.0,false,8,8,1.0,prod-use2-eks,checkout,sysdig,2026-05-27 18:33:09
305,2026-05-27 18:33:09,2459145510,4294967296,0.5726,0.036942,0.4,1.2,0.3333,0,0,3,3,1.0,68719476736,16.0,false,16,16,1.0,dr-use1-eks,search,sysdig,2026-05-27 18:33:09
306,2026-05-27 18:33:09,1152936450,2415919104,0.4772,0.049098,0.1259,0.5,0.2518,0,0,5,5,1.0,68719476736,16.0,false,11,11,1.0,staging-use2-eks,identity,sysdig,2026-05-27 18:33:09
307,2026-05-27 18:33:09,203866332,348127232,0.5856,-0.004363,0.0645,0.2,0.3226,0,0,4,4,1.0,68719476736,16.0,false,16,16,1.0,prod-use2-eks,kube-system,sysdig,2026-05-27 18:33:09
308,2026-05-27 18:33:09,839690945,1610612736,0.5213,0.009815,0.2486,0.75,0.3315,0,0,5,5,1.0,68719476736,16.0,false,11,11,1.0,prod-usw2-eks,ledger,sysdig,2026-05-27 18:33:09
309,2026-05-27 18:33:09,211506122,402653184,0.5253,0.016127,0.0608,0.3,0.2028,0,0,5,5,1.0,68719476736,16.0,false,16,16,1.0,prod-usw2-eks,platform,sysdig,2026-05-27 18:33:09
310,2026-05-27 18:33:09,2274893464,4294967296,0.5297,0.000376,0.3115,1.2,0.2595,0,0,4,4,1.0,68719476736,16.0,false,17,17,1.0,prod-usw2-eks,search,sysdig,2026-05-27 18:33:09
311,2026-05-27 18:33:09,295127895,805306368,0.3665,0.031814,0.2071,0.6,0.3451,0,0,4,4,1.0,68719476736,16.0,false,12,12,1.0,prod-usw2-eks,orders,sysdig,2026-05-27 18:33:09
312,2026-05-27 18:33:09,1713358293,4294967296,0.3989,0.045098,0.3882,1.2,0.3235,0,0,2,2,1.0,68719476736,16.0,false,12,12,1.0,prod-use2-eks,search,sysdig,2026-05-27 18:33:09
313,2026-05-27 18:33:09,585249549,1073741824,0.5451,0.046539,0.21,0.6,0.3499,0,0,3,3,1.0,68719476736,16.0,false,8,8,1.0,dr-use1-eks,inventory,sysdig,2026-05-27 18:33:09
314,2026-05-27 18:33:09,603107117,1073741824,0.5617,-0.006772,0.3119,1.0,0.3119,0,0,4,4,1.0,68719476736,16.0,false,18,18,1.0,prod-use2-eks,identity,sysdig,2026-05-27 18:33:09
315,2026-05-27 18:33:09,382793973,697303040,0.549,0.023885,0.1234,0.6,0.2056,0,0,4,4,1.0,68719476736,16.0,false,18,18,1.0,prod-usw2-eks,checkout,sysdig,2026-05-27 18:33:09
316,2026-05-28 07:37:43,1616798699,3489660928,0.4633,0.005034,0.432,1.4,0.3086,0,0,3,3,1.0,68719476736,16.0,false,18,18,1.0,prod-usw2-eks,search,sysdig,2026-05-28 07:37:43
317,2026-05-28 07:37:43,167240448,348127232,0.4804,-0.001393,0.1048,0.3,0.3495,0,0,4,4,1.0,68719476736,16.0,false,14,14,1.0,dr-use1-eks,platform,sysdig,2026-05-28 07:37:43
318,2026-05-28 07:37:43,563714457,805306368,0.7,0.013984,0.1848,0.8,0.231,0,0,2,2,1.0,68719476736,16.0,false,13,13,1.0,prod-use2-eks,checkout,sysdig,2026-05-28 07:37:43
319,2026-05-28 07:37:43,348651520,697303040,0.5,0.004548,0.3448,0.8,0.431,0,0,2,2,1.0,68719476736,16.0,false,12,12,1.0,dr-use1-eks,checkout,sysdig,2026-05-28 07:37:43
320,2026-05-28 07:37:43,1073741824,2147483648,0.5,0.003253,0.1638,0.75,0.2184,0,0,2,2,1.0,68719476736,16.0,false,8,8,1.0,prod-use2-eks,payments,sysdig,2026-05-28 07:37:43
321,2026-05-28 07:37:43,138954676,267386880,0.5197,0.024397,0.0658,0.2,0.3291,0,0,4,4,1.0,68719476736,16.0,false,10,10,1.0,prod-usw2-eks,kube-system,sysdig,2026-05-28 07:37:43
322,2026-05-28 07:37:43,732535193,1046478848,0.7,0.012602,0.2946,0.6,0.491,0,0,5,5,1.0,68719476736,16.0,false,10,10,1.0,prod-usw2-eks,payments,sysdig,2026-05-28 07:37:43
323,2026-05-28 07:37:43,201326592,402653184,0.5,0.006917,0.1,0.2,0.5,0,0,5,5,1.0,68719476736,16.0,false,16,16,1.0,prod-usw2-eks,kube-system,sysdig,2026-05-28 07:37:43
324,2026-05-28 07:37:43,294855750,697303040,0.4229,0.046101,0.2099,0.6,0.3498,0,0,5,5,1.0,68719476736,16.0,false,9,9,1.0,prod-use2-eks,orders,sysdig,2026-05-28 07:37:43
325,2026-05-28 07:37:43,2333835102,4026531840,0.5796,0.006115,0.2493,1.05,0.2374,0,0,3,3,1.0,68719476736,16.0,false,14,14,1.0,prod-use2-eks,search,sysdig,2026-05-28 07:37:43
326,2026-05-28 07:37:43,467739424,1073741824,0.4356,0.040225,0.1998,0.45,0.4441,0,0,3,3,1.0,68719476736,16.0,false,11,11,1.0,prod-use2-eks,inventory,sysdig,2026-05-28 07:37:43
327,2026-05-28 07:37:43,523239424,1046478848,0.5,0.039021,0.217,0.8,0.2713,0,0,4,4,1.0,68719476736,16.0,false,17,17,1.0,prod-use2-eks,orders,sysdig,2026-05-28 07:37:43
328,2026-05-28 07:37:43,677415501,1207959552,0.5608,0.045902,0.1823,0.8,0.2279,0,0,3,3,1.0,68719476736,16.0,false,18,18,1.0,dr-use1-eks,orders,sysdig,2026-05-28 07:37:43
329,2026-05-28 07:37:43,3631405895,6442450944,0.5637,0.040662,0.4876,1.6,0.3048,0,0,4,4,1.0,68719476736,16.0,false,9,9,1.0,prod-use2-eks,search,sysdig,2026-05-28 07:37:43
330,2026-05-28 07:37:43,324159123,603979776,0.5367,0.049667,0.1454,0.4,0.3635,0,0,5,5,1.0,68719476736,16.0,false,10,10,1.0,prod-use2-eks,notifications,sysdig,2026-05-28 07:37:43
331,2026-05-28 07:37:43,845571686,1207959552,0.7,-0.001753,0.2805,0.8,0.3506,0,0,2,2,1.0,68719476736,16.0,false,10,10,1.0,prod-usw2-eks,orders,sysdig,2026-05-28 07:37:43
332,2026-05-28 07:37:43,616363404,1395654656,0.4416,0.039432,0.4838,1.0,0.4838,0,0,5,5,1.0,68719476736,16.0,false,10,10,1.0,prod-use2-eks,ledger,sysdig,2026-05-28 07:37:43
333,2026-05-28 07:37:43,202150574,356515840,0.567,0.011688,0.0646,0.15,0.4306,0,0,5,5,1.0,68719476736,16.0,false,16,16,1.0,staging-use2-eks,kube-system,sysdig,2026-05-28 07:37:43
334,2026-05-28 07:37:43,422785843,603979776,0.7,0.014671,0.1199,0.4,0.2997,0,0,5,5,1.0,68719476736,16.0,false,14,14,1.0,dr-use1-eks,notifications,sysdig,2026-05-28 07:37:43
335,2026-05-28 07:37:43,402653184,805306368,0.5,-0.008435,0.204,0.45,0.4534,0,0,5,5,1.0,68719476736,16.0,false,14,14,1.0,prod-use2-eks,checkout,sysdig,2026-05-28 07:37:43
336,2026-05-28 07:37:43,751619276,1073741824,0.7,0.017444,0.2632,0.6,0.4387,0,0,3,3,1.0,68719476736,16.0,false,9,9,1.0,prod-use2-eks,checkout,sysdig,2026-05-28 07:37:43
337,2026-05-28 07:37:43,402653184,805306368,0.5,0.011128,0.1979,0.6,0.3299,0,0,4,4,1.0,68719476736,16.0,false,16,16,1.0,dr-use1-eks,checkout,sysdig,2026-05-28 07:37:43
338,2026-05-28 07:37:43,269455475,697303040,0.3864,0.017528,0.1845,0.6,0.3075,0,0,2,2,1.0,68719476736,16.0,false,18,18,1.0,prod-usw2-eks,checkout,sysdig,2026-05-28 07:37:43
339,2026-05-28 07:37:43,233595502,603979776,0.3868,-0.004717,0.1961,0.6,0.3269,0,0,5,5,1.0,68719476736,16.0,false,12,12,1.0,dr-use1-eks,checkout,sysdig,2026-05-28 07:37:43
340,2026-05-28 07:37:43,2546608321,4294967296,0.5929,0.027353,0.2479,1.2,0.2066,0,0,3,3,1.0,68719476736,16.0,false,16,16,1.0,prod-use2-eks,search,sysdig,2026-05-28 07:37:43
341,2026-05-28 07:37:43,149497838,348127232,0.4294,0.011416,0.0814,0.2,0.407,0,0,5,5,1.0,68719476736,16.0,false,17,17,1.0,prod-use2-eks,kube-system,sysdig,2026-05-28 07:37:43
342,2026-05-28 07:37:43,280862962,697303040,0.4028,0.018613,0.4744,1.0,0.4744,0,0,3,3,1.0,68719476736,16.0,false,12,12,1.0,prod-use2-eks,identity,sysdig,2026-05-28 07:37:43
343,2026-05-28 07:37:43,216246369,523239424,0.4133,0.007404,0.0901,0.3,0.3002,0,0,4,4,1.0,68719476736,16.0,false,10,10,1.0,prod-usw2-eks,notifications,sysdig,2026-05-28 07:37:43
344,2026-05-28 07:37:43,342979350,603979776,0.5679,0.019754,0.24,0.4,0.6,0,0.0,5,5,1.0,68719476736,16.0,false,11,11,1.0,prod-use2-eks,notifications,sysdig,2026-05-28 07:37:43
345,2026-05-28 07:37:43,1194583172,3221225472,0.3708,0.048487,0.5202,1.2,0.4335,0,0,2,2,1.0,68719476736,16.0,false,8,8,1.0,prod-use2-eks,search,sysdig,2026-05-28 07:37:43
346,2026-05-28 07:37:43,555368973,1073741824,0.5172,-0.006825,0.343,1.0,0.343,0,0,4,4,1.0,68719476736,16.0,false,14,14,1.0,prod-use2-eks,identity,sysdig,2026-05-28 07:37:43
347,2026-05-28 07:37:43,1863604224,3221225472,0.5785,0.00764,0.2405,0.5,0.481,0,0,3,3,1.0,68719476736,16.0,false,8,8,1.0,prod-usw2-eks,identity,sysdig,2026-05-28 07:37:43
348,2026-05-28 07:37:43,2834627905,5368709120,0.528,-0.002054,0.2154,1.05,0.2051,0,0,2,2,1.0,68719476736,16.0,false,9,9,1.0,prod-use2-eks,search,sysdig,2026-05-28 07:37:43
349,2026-05-28 07:37:43,847444772,1610612736,0.5262,0.033558,0.4748,1.0,0.4748,0,0,4,4,1.0,68719476736,16.0,false,10,10,1.0,prod-usw2-eks,ledger,sysdig,2026-05-28 07:37:43
350,2026-05-28 07:37:43,536870912,1073741824,0.5,0.014673,0.2344,0.6,0.3907,0,0,3,3,1.0,68719476736,16.0,false,13,13,1.0,staging-use2-eks,inventory,sysdig,2026-05-28 07:37:43
351,2026-05-28 07:37:43,187372383,402653184,0.4653,0.036169,0.0939,0.3,0.313,0,0,2,2,1.0,68719476736,16.0,false,8,8,1.0,prod-usw2-eks,platform,sysdig,2026-05-28 07:37:43
352,2026-05-28 07:37:43,348651520,697303040,0.5,-0.008973,0.4,0.8,0.5,0,0,5,5,1.0,68719476736,16.0,false,15,15,1.0,staging-use2-eks,checkout,sysdig,2026-05-28 07:37:43
353,2026-05-28 07:37:43,301989888,603979776,0.5,-0.006945,0.2112,0.45,0.4693,0,0,5,5,1.0,68719476736,16.0,false,8,8,1.0,prod-use2-eks,checkout,sysdig,2026-05-28 07:37:43
354,2026-05-28 07:37:43,261619712,523239424,0.5,0.034074,0.1354,0.45,0.3009,0,0,5,5,1.0,68719476736,16.0,false,9,9,1.0,prod-use2-eks,checkout,sysdig,2026-05-28 07:37:43
355,2026-05-28 07:37:43,351626332,805306368,0.4366,0.045923,0.1202,0.6,0.2003,0,0,4,4,1.0,68719476736,16.0,false,17,17,1.0,prod-use2-eks,orders,sysdig,2026-05-28 07:37:43
356,2026-05-28 07:37:43,2158117188,4831838208,0.4466,0.00018,0.4182,1.2,0.3485,0,0,5,5,1.0,68719476736,16.0,false,16,16,1.0,prod-usw2-eks,search,sysdig,2026-05-28 07:37:43
357,2026-05-28 07:37:43,2127970686,4294967296,0.4955,0.044889,0.4268,0.9,0.4742,0,0,4,4,1.0,68719476736,16.0,false,13,13,1.0,dr-use1-eks,search,sysdig,2026-05-28 07:37:43
358,2026-05-28 07:37:43,447464680,805306368,0.5556,0.04554,0.1691,0.4,0.4229,0,0,4,4,1.0,68719476736,16.0,false,10,10,1.0,prod-usw2-eks,notifications,sysdig,2026-05-28 07:37:43
359,2026-05-28 07:37:43,437252707,1073741824,0.4072,0.006981,0.2286,0.75,0.3048,0,0,2,2,1.0,68719476736,16.0,false,11,11,1.0,prod-usw2-eks,identity,sysdig,2026-05-28 07:37:43
360,2026-05-28 07:37:43,1151017062,3221225472,0.3573,0.000841,0.1928,0.9,0.2142,0,0,5,5,1.0,68719476736,16.0,false,15,15,1.0,prod-usw2-eks,search,sysdig,2026-05-28 07:37:43
361,2026-05-28 20:43:24,190448195,348127232,0.5471,0.005396,0.0834,0.2,0.417,0,0,3,3,1.0,68719476736,16.0,false,12,12,1.0,prod-use2-eks,kube-system,sysdig,2026-05-28 20:43:24
362,2026-05-28 20:43:24,289113305,697303040,0.4146,0.015505,0.3914,1.0,0.3914,0,0,5,5,1.0,68719476736,16.0,false,15,15,1.0,staging-use2-eks,identity,sysdig,2026-05-28 20:43:24
363,2026-05-28 20:43:24,1678989122,4026531840,0.417,0.004037,0.3644,1.05,0.347,0,0,2,2,1.0,68719476736,16.0,false,18,18,1.0,prod-use2-eks,search,sysdig,2026-05-28 20:43:24
364,2026-05-28 20:43:24,246319472,603979776,0.4078,0.045766,0.24,0.4,0.6,0,0.0,2,2,1.0,68719476736,16.0,false,9,9,1.0,prod-use2-eks,notifications,sysdig,2026-05-28 20:43:24
365,2026-05-28 20:43:24,355474086,697303040,0.5098,-0.006234,0.2185,1.0,0.2185,0,0,2,2,1.0,68719476736,16.0,false,16,16,1.0,prod-usw2-eks,identity,sysdig,2026-05-28 20:43:24
366,2026-05-28 20:43:24,566167826,1073741824,0.5273,0.035807,0.3442,0.8,0.4302,0,0,4,4,1.0,68719476736,16.0,false,16,16,1.0,prod-usw2-eks,checkout,sysdig,2026-05-28 20:43:24
367,2026-05-28 20:43:24,697827328,1395654656,0.5,0.018151,0.2509,1.0,0.2509,0,0,2,2,1.0,68719476736,16.0,false,14,14,1.0,prod-use2-eks,payments,sysdig,2026-05-28 20:43:24
368,2026-05-28 20:43:24,1706341675,4831838208,0.3531,0.006662,0.587,1.2,0.4892,0,0,5,5,1.0,68719476736,16.0,false,9,9,1.0,prod-usw2-eks,search,sysdig,2026-05-28 20:43:24
369,2026-05-28 20:43:24,204238100,348127232,0.5867,0.045979,0.1285,0.3,0.4282,0,0,4,4,1.0,68719476736,16.0,false,16,16,1.0,prod-use2-eks,platform,sysdig,2026-05-28 20:43:24
370,2026-05-28 20:43:24,1000646496,1395654656,0.717,0.042683,0.3851,1.0,0.3851,0,0,4,4,1.0,68719476736,16.0,false,11,11,1.0,prod-usw2-eks,payments,sysdig,2026-05-28 20:43:24
371,2026-05-28 20:43:24,569978408,1395654656,0.4084,-0.004874,0.6,1.0,0.6,0,0.0,5,5,1.0,68719476736,16.0,false,18,18,1.0,prod-use2-eks,ledger,sysdig,2026-05-28 20:43:24
372,2026-05-28 20:43:24,2208179456,4831838208,0.457,0.032542,0.4433,1.2,0.3694,0,0,4,4,1.0,68719476736,16.0,false,11,11,1.0,prod-usw2-eks,search,sysdig,2026-05-28 20:43:24
373,2026-05-28 20:43:24,751619276,1073741824,0.7,0.014898,0.2162,0.6,0.3604,0,0,5,5,1.0,68719476736,16.0,false,18,18,1.0,prod-use2-eks,checkout,sysdig,2026-05-28 20:43:24
374,2026-05-28 20:43:24,1459085535,3489660928,0.4181,0.039865,0.3806,1.4,0.2718,0,0,5,5,1.0,68719476736,16.0,false,16,16,1.0,prod-usw2-eks,search,sysdig,2026-05-28 20:43:24
375,2026-05-28 20:43:24,622935744,1073741824,0.5802,0.002404,0.1355,0.6,0.2258,0,0,2,2,1.0,68719476736,16.0,false,8,8,1.0,prod-usw2-eks,platform,sysdig,2026-05-28 20:43:24
376,2026-05-28 20:43:24,333030164,697303040,0.4776,-0.006499,0.2116,1.0,0.2116,0,0,5,5,1.0,68719476736,16.0,false,10,10,1.0,prod-use2-eks,identity,sysdig,2026-05-28 20:43:24
377,2026-05-28 20:43:24,213235453,356515840,0.5981,-0.000268,0.0944,0.2,0.472,0,0,3,3,1.0,68719476736,16.0,false,18,18,1.0,prod-usw2-eks,kube-system,sysdig,2026-05-28 20:43:24
378,2026-05-28 20:43:24,1168025079,2415919104,0.4835,-0.00733,0.1257,0.5,0.2513,0,0,3,3,1.0,68719476736,16.0,false,17,17,1.0,staging-use2-eks,identity,sysdig,2026-05-28 20:43:24
379,2026-05-28 20:43:24,1770230931,4294967296,0.4122,0.038865,0.5221,1.2,0.4351,0,0,5,5,1.0,68719476736,16.0,false,10,10,1.0,staging-use2-eks,search,sysdig,2026-05-28 20:43:24
380,2026-05-28 20:43:24,257833272,697303040,0.3698,0.022485,0.2539,0.6,0.4231,0,0,3,3,1.0,68719476736,16.0,false,15,15,1.0,prod-usw2-eks,inventory,sysdig,2026-05-28 20:43:24
381,2026-05-28 20:43:24,1073741824,2147483648,0.5,0.045181,0.2011,0.75,0.2681,0,0,5,5,1.0,68719476736,16.0,false,12,12,1.0,prod-use2-eks,payments,sysdig,2026-05-28 20:43:24
382,2026-05-28 20:43:24,602773007,1395654656,0.4319,-0.008039,0.383,1.0,0.383,0,0,2,2,1.0,68719476736,16.0,false,14,14,1.0,prod-use2-eks,ledger,sysdig,2026-05-28 20:43:24
383,2026-05-28 20:43:24,348651520,697303040,0.5,-0.000475,0.4,0.8,0.5,0,0,2,2,1.0,68719476736,16.0,false,12,12,1.0,staging-use2-eks,checkout,sysdig,2026-05-28 20:43:24
384,2026-05-28 20:43:24,635757958,1610612736,0.3947,-0.000978,0.3109,1.0,0.3109,0,0,3,3,1.0,68719476736,16.0,false,16,16,1.0,dr-use1-eks,ledger,sysdig,2026-05-28 20:43:24
385,2026-05-28 20:43:24,3815720568,6442450944,0.5923,0.00112,0.6831,1.2,0.5692,0,0,3,3,1.0,68719476736,16.0,false,14,14,1.0,dr-use1-eks,search,sysdig,2026-05-28 20:43:24
386,2026-05-28 20:43:24,251560157,697303040,0.3608,0.001625,0.2224,0.6,0.3706,0,0,4,4,1.0,68719476736,16.0,false,12,12,1.0,prod-usw2-eks,checkout,sysdig,2026-05-28 20:43:24
387,2026-05-28 20:43:24,727770752,1610612736,0.4519,0.026378,0.1825,0.45,0.4056,0,0,4,4,1.0,68719476736,16.0,false,13,13,1.0,prod-use2-eks,payments,sysdig,2026-05-28 20:43:24
388,2026-05-28 20:43:24,294902474,805306368,0.3662,0.043317,0.0901,0.45,0.2003,0,0,3,3,1.0,68719476736,16.0,false,18,18,1.0,prod-use2-eks,platform,sysdig,2026-05-28 20:43:24
389,2026-05-28 20:43:24,156224403,267386880,0.5843,0.020523,0.0367,0.15,0.2448,0,0,3,3,1.0,68719476736,16.0,false,12,12,1.0,prod-use2-eks,kube-system,sysdig,2026-05-28 20:43:24
390,2026-05-28 20:43:24,875158293,1610612736,0.5434,0.008888,0.2904,0.6,0.4839,0,0,2,2,1.0,68719476736,16.0,false,15,15,1.0,prod-use2-eks,payments,sysdig,2026-05-28 20:43:24
391,2026-05-28 20:43:24,201326592,402653184,0.5,-0.008972,0.1,0.2,0.5,0,0,2,2,1.0,68719476736,16.0,false,13,13,1.0,prod-usw2-eks,kube-system,sysdig,2026-05-28 20:43:24
392,2026-05-28 20:43:24,523239424,1046478848,0.5,0.023221,0.1244,0.6,0.2074,0,0,4,4,1.0,68719476736,16.0,false,18,18,1.0,prod-use2-eks,orders,sysdig,2026-05-28 20:43:24
