id,time_bucket,cluster_name,namespace,pod_name,metric_name,avg_value,min_value,max_value,stddev_value,sample_count,percentile_95,percentile_99,created_at
302,2026-05-30 18:00:00,prod-use2-eks,payments,payments-api-58c5e74-26d34,http_request_duration_ms,4309.336,2585.602,7756.805,646.4,102,6464.004,7541.338,2026-05-30 18:00:18
303,2026-05-30 18:00:00,prod-use2-eks,payments,payments-api-1ce3577-591ac,http_requests_total,1678.012,1006.807,3020.421,251.702,113,2517.018,2936.521,2026-05-30 18:00:18
304,2026-05-30 18:00:00,prod-use2-eks,identity,auth-gateway-ec6b034-0575b,http_requests_total,3549.267,2129.56,6388.68,532.39,89,5323.9,6211.217,2026-05-30 18:00:18
305,2026-05-30 18:00:00,prod-usw2-eks,orders,orders-api-cbca488-26609,container_memory_rss,10.19,6.114,18.342,1.528,55,15.285,17.832,2026-05-30 18:00:18
306,2026-05-30 18:00:00,staging-use2-eks,checkout,checkout-web-2b77739-52fdd,http_requests_total,4630.036,2778.021,8334.064,694.505,36,6945.053,8102.562,2026-05-30 18:00:18
307,2026-05-30 18:00:00,prod-use2-eks,search,recommendation-c460126-52814,go_gc_duration_seconds,311.044,186.627,559.88,46.657,87,466.567,544.328,2026-05-30 18:00:18
308,2026-05-30 18:00:00,prod-use2-eks,ledger,ledger-svc-1232e29-49ea1,container_cpu_usage_seconds_total,1247.198,748.319,2244.956,187.08,61,1870.797,2182.596,2026-05-30 18:00:18
309,2026-05-30 18:00:00,prod-use2-eks,orders,orders-worker-06e2683-7270e,container_memory_working_set_bytes,4154.066,2492.44,7477.32,623.11,65,6231.1,7269.616,2026-05-30 18:00:18
310,2026-05-30 18:00:00,staging-use2-eks,search,search-api-1605640-8abaf,container_fs_usage_bytes,3043.231,1825.938,5477.815,456.485,81,4564.846,5325.654,2026-05-30 18:00:18
311,2026-05-30 18:00:00,prod-usw2-eks,kube-system,metrics-server-6162d13-d4a14,process_open_fds,3267.285,1960.371,5881.112,490.093,50,4900.927,5717.748,2026-05-30 18:00:18
312,2026-05-30 18:00:00,prod-usw2-eks,notifications,notifications-b2aff41-e1772,container_memory_working_set_bytes,596.388,357.833,1073.498,89.458,46,894.582,1043.678,2026-05-30 18:00:18
313,2026-05-30 18:00:00,prod-usw2-eks,search,search-api-db28570-d359e,container_memory_working_set_bytes,689.074,413.444,1240.333,103.361,49,1033.611,1205.879,2026-05-30 18:00:18
314,2026-05-30 18:00:00,prod-usw2-eks,identity,auth-gateway-fb1c283-81cc8,http_requests_total,142.269,85.361,256.084,21.34,73,213.403,248.97,2026-05-30 18:00:18
315,2026-05-30 18:00:00,prod-use2-eks,inventory,inventory-svc-df6d343-0a45b,tcp_established,3175.106,1905.064,5715.191,476.266,70,4762.659,5556.435,2026-05-30 18:00:18
316,2026-05-30 18:00:00,prod-use2-eks,payments,payments-worker-7a57672-86691,http_requests_total,3022.357,1813.414,5440.242,453.354,78,4533.535,5289.124,2026-05-30 18:00:18
317,2026-05-30 18:00:00,prod-usw2-eks,search,search-api-8352074-5b766,process_open_fds,2257.865,1354.719,4064.157,338.68,56,3386.797,3951.264,2026-05-30 18:00:18
318,2026-05-30 18:00:00,prod-use2-eks,platform,image-resizer-7bb3c89-50e74,container_network_receive_bytes_total,3891.88,2335.128,7005.384,583.782,48,5837.82,6810.79,2026-05-30 18:00:18
319,2026-05-30 18:00:00,prod-use2-eks,kube-system,coredns-e513a45-fb7bf,container_memory_working_set_bytes,1996.549,1197.929,3593.788,299.482,59,2994.824,3493.961,2026-05-30 18:00:18
320,2026-05-30 18:00:00,prod-usw2-eks,checkout,cart-svc-ee38458-64d46,http_requests_total,425.015,255.009,765.027,63.752,116,637.522,743.776,2026-05-30 18:00:18
321,2026-05-30 18:00:00,prod-usw2-eks,checkout,checkout-web-2e5d994-d724e,container_network_receive_bytes_total,2084.499,1250.699,3752.098,312.675,41,3126.748,3647.873,2026-05-30 18:00:18
322,2026-05-30 18:00:00,prod-usw2-eks,search,search-api-a47d446-4ffe2,container_memory_rss,2528.068,1516.841,4550.523,379.21,59,3792.103,4424.12,2026-05-30 18:00:18
323,2026-05-30 18:00:00,prod-use2-eks,checkout,cart-svc-26a7d77-aafdc,http_requests_total,338.652,203.191,609.574,50.798,113,507.978,592.641,2026-05-30 18:00:18
324,2026-05-30 18:00:00,prod-usw2-eks,ledger,ledger-svc-2014124-29b88,container_cpu_usage_seconds_total,3149.329,1889.597,5668.791,472.399,67,4723.993,5511.325,2026-05-30 18:00:18
325,2026-05-30 18:00:00,prod-usw2-eks,payments,payments-worker-b4be648-d2dcb,container_memory_working_set_bytes,1785.687,1071.412,3214.236,267.853,82,2678.53,3124.952,2026-05-30 18:00:18
326,2026-05-30 18:00:00,prod-usw2-eks,checkout,cart-svc-882ca58-64a75,go_gc_duration_seconds,1441.086,864.652,2593.956,216.163,51,2161.63,2521.901,2026-05-30 18:00:18
327,2026-05-30 18:00:00,prod-use2-eks,kube-system,coredns-47d4438-c55d7,process_open_fds,1903.034,1141.821,3425.462,285.455,53,2854.552,3330.31,2026-05-30 18:00:18
328,2026-05-30 18:00:00,prod-use2-eks,search,search-api-4350294-dbefb,go_gc_duration_seconds,4508.895,2705.337,8116.01,676.334,60,6763.342,7890.566,2026-05-30 18:00:18
329,2026-05-30 18:00:00,prod-usw2-eks,identity,session-store-d825e25-14f9f,http_requests_total,4386.494,2631.896,7895.689,657.974,74,6579.741,7676.365,2026-05-30 18:00:18
330,2026-05-30 18:00:00,prod-usw2-eks,payments,payments-api-1e23165-1e35b,http_requests_total,1852.543,1111.526,3334.577,277.881,61,2778.814,3241.95,2026-05-30 18:00:18
331,2026-05-31 08:00:00,dr-use1-eks,search,indexer-6af7422-f66fc,container_memory_working_set_bytes,4734.156,2840.493,8521.48,710.123,33,7101.233,8284.772,2026-05-31 08:59:35
332,2026-05-31 08:00:00,prod-use2-eks,kube-system,coredns-e513a45-fb7bf,container_memory_rss,4944.53,2966.718,8900.154,741.68,54,7416.795,8652.928,2026-05-31 08:59:35
333,2026-05-31 08:00:00,prod-use2-eks,platform,config-svc-ddd1723-06ca5,process_open_fds,1279.907,767.944,2303.833,191.986,112,1919.861,2239.838,2026-05-31 08:59:35
334,2026-05-31 08:00:00,prod-use2-eks,inventory,inventory-svc-bfded25-1e6d2,container_fs_usage_bytes,2775.796,1665.478,4996.433,416.369,108,4163.695,4857.644,2026-05-31 08:59:35
335,2026-05-31 08:00:00,prod-usw2-eks,inventory,inventory-svc-bf8f159-02345,http_requests_total,3269.852,1961.911,5885.734,490.478,83,4904.779,5722.242,2026-05-31 08:59:35
336,2026-05-31 08:00:00,prod-usw2-eks,payments,payments-api-423b015-b80bd,container_memory_working_set_bytes,4970.035,2982.021,8946.063,745.505,110,7455.053,8697.561,2026-05-31 08:59:35
337,2026-05-31 08:00:00,staging-use2-eks,identity,auth-gateway-c975434-e6ef9,go_gc_duration_seconds,4883.773,2930.264,8790.791,732.566,71,7325.659,8546.603,2026-05-31 08:59:35
338,2026-05-31 08:00:00,staging-use2-eks,platform,config-svc-929cd33-16be4,kube_pod_container_status_restarts_total,2665.366,1599.22,4797.66,399.805,86,3998.05,4664.391,2026-05-31 08:59:35
339,2026-05-31 08:00:00,prod-usw2-eks,inventory,inventory-svc-0d33458-c137f,container_memory_rss,685.127,411.076,1233.228,102.769,52,1027.69,1198.971,2026-05-31 08:59:35
340,2026-05-31 08:00:00,prod-usw2-eks,ledger,ledger-svc-842cd31-95bfa,go_gc_duration_seconds,2612.861,1567.717,4703.15,391.929,111,3919.292,4572.507,2026-05-31 08:59:35
341,2026-05-31 08:00:00,prod-usw2-eks,orders,orders-api-402bb51-ad48f,http_request_duration_ms,153.874,92.324,276.973,23.081,37,230.811,269.28,2026-05-31 08:59:35
342,2026-05-31 08:00:00,prod-usw2-eks,identity,auth-gateway-fb1c283-81cc8,go_gc_duration_seconds,4836.075,2901.645,8704.935,725.411,45,7254.112,8463.131,2026-05-31 08:59:35
343,2026-05-31 08:00:00,prod-use2-eks,search,search-api-1271443-2f040,container_fs_usage_bytes,1280.121,768.073,2304.218,192.018,91,1920.182,2240.212,2026-05-31 08:59:35
344,2026-05-31 08:00:00,staging-use2-eks,checkout,checkout-web-2b77739-52fdd,tcp_established,1943.588,1166.153,3498.458,291.538,74,2915.382,3401.279,2026-05-31 08:59:35
345,2026-05-31 08:00:00,prod-use2-eks,checkout,checkout-web-c343d41-6a8d2,container_memory_working_set_bytes,2221.952,1333.171,3999.514,333.293,77,3332.928,3888.417,2026-05-31 08:59:35
346,2026-05-31 08:00:00,prod-use2-eks,search,search-api-4350294-dbefb,go_gc_duration_seconds,4311.792,2587.075,7761.226,646.769,93,6467.688,7545.636,2026-05-31 08:59:35
347,2026-05-31 08:00:00,staging-use2-eks,inventory,inventory-svc-1d6f570-1b50d,container_network_receive_bytes_total,1487.644,892.586,2677.759,223.147,116,2231.466,2603.376,2026-05-31 08:59:35
348,2026-05-31 08:00:00,prod-usw2-eks,search,recommendation-87e3198-026ea,tcp_established,3326.499,1995.899,5987.698,498.975,66,4989.748,5821.373,2026-05-31 08:59:35
349,2026-05-31 08:00:00,prod-usw2-eks,payments,payments-api-1e23165-1e35b,kube_pod_container_status_restarts_total,2950.181,1770.109,5310.326,442.527,84,4425.271,5162.817,2026-05-31 08:59:35
350,2026-05-31 08:00:00,prod-use2-eks,ledger,ledger-svc-204e643-7d23b,go_gc_duration_seconds,1387.021,832.212,2496.637,208.053,89,2080.531,2427.286,2026-05-31 08:59:35
351,2026-05-31 08:00:00,prod-use2-eks,orders,orders-worker-9681c18-374c7,container_memory_working_set_bytes,1093.985,656.391,1969.173,164.098,41,1640.978,1914.474,2026-05-31 08:59:35
352,2026-05-31 08:00:00,prod-usw2-eks,search,search-api-8352074-5b766,go_gc_duration_seconds,515.368,309.221,927.663,77.305,31,773.052,901.894,2026-05-31 08:59:35
353,2026-05-31 08:00:00,prod-usw2-eks,notifications,notifications-abd2926-3451e,process_open_fds,3321.391,1992.835,5978.504,498.209,43,4982.087,5812.435,2026-05-31 08:59:35
354,2026-05-31 08:00:00,prod-use2-eks,orders,orders-api-e9b4a39-c3784,go_gc_duration_seconds,1379.006,827.403,2482.21,206.851,75,2068.508,2413.26,2026-05-31 08:59:35
355,2026-05-31 08:00:00,prod-usw2-eks,identity,auth-gateway-d4d3364-aac01,container_cpu_usage_seconds_total,1376.353,825.812,2477.436,206.453,57,2064.53,2408.618,2026-05-31 08:59:35
356,2026-05-31 08:00:00,prod-use2-eks,search,indexer-b07f520-eaf04,container_memory_working_set_bytes,3322.908,1993.745,5981.235,498.436,104,4984.362,5815.089,2026-05-31 08:59:35
357,2026-05-31 08:00:00,prod-use2-eks,checkout,cart-svc-527eb80-045c0,container_cpu_usage_seconds_total,838.374,503.024,1509.073,125.756,97,1257.56,1467.154,2026-05-31 08:59:35
358,2026-05-31 08:00:00,prod-usw2-eks,checkout,cart-svc-0a94879-c1bba,container_fs_usage_bytes,3057.983,1834.79,5504.369,458.697,96,4586.974,5351.47,2026-05-31 08:59:35
359,2026-05-31 08:00:00,prod-usw2-eks,orders,orders-api-cbca488-26609,container_network_receive_bytes_total,4109.189,2465.513,7396.539,616.378,114,6163.783,7191.08,2026-05-31 08:59:35
360,2026-05-31 08:00:00,prod-usw2-eks,ledger,ledger-svc-0744083-43011,container_cpu_usage_seconds_total,1282.133,769.28,2307.84,192.32,59,1923.2,2243.733,2026-05-31 08:59:35
361,2026-06-01 00:00:00,prod-use2-eks,platform,image-resizer-7bb3c89-50e74,container_memory_rss,1950.294,1170.176,3510.529,292.544,89,2925.441,3413.014,2026-06-01 00:00:16
362,2026-06-01 00:00:00,prod-usw2-eks,inventory,inventory-svc-4453f63-e15f3,container_fs_usage_bytes,1127.596,676.557,2029.672,169.139,81,1691.393,1973.292,2026-06-01 00:00:16
363,2026-06-01 00:00:00,prod-use2-eks,payments,payments-worker-bff7264-02c23,container_network_receive_bytes_total,788.455,473.073,1419.218,118.268,55,1182.682,1379.796,2026-06-01 00:00:16
364,2026-06-01 00:00:00,prod-use2-eks,kube-system,coredns-47d4438-c55d7,container_network_receive_bytes_total,1319.037,791.422,2374.267,197.856,96,1978.556,2308.315,2026-06-01 00:00:16
365,2026-06-01 00:00:00,staging-use2-eks,payments,payments-api-2729261-453da,http_request_duration_ms,4395.665,2637.399,7912.196,659.35,54,6593.497,7692.413,2026-06-01 00:00:16
366,2026-06-01 00:00:00,dr-use1-eks,orders,orders-worker-f884840-8265c,container_memory_rss,2359.488,1415.693,4247.079,353.923,80,3539.232,4129.104,2026-06-01 00:00:16
367,2026-06-01 00:00:00,prod-usw2-eks,checkout,cart-svc-882ca58-64a75,container_network_receive_bytes_total,83.713,50.228,150.683,12.557,44,125.569,146.497,2026-06-01 00:00:16
368,2026-06-01 00:00:00,prod-usw2-eks,notifications,notifications-abd2926-3451e,http_requests_total,3110.854,1866.512,5599.536,466.628,95,4666.28,5443.994,2026-06-01 00:00:16
369,2026-06-01 00:00:00,dr-use1-eks,platform,config-svc-0f5b883-4b9e2,process_open_fds,4656.36,2793.816,8381.448,698.454,51,6984.54,8148.63,2026-06-01 00:00:16
370,2026-06-01 00:00:00,staging-use2-eks,search,search-api-1605640-8abaf,container_memory_working_set_bytes,3616.211,2169.727,6509.18,542.432,55,5424.317,6328.369,2026-06-01 00:00:16
371,2026-06-01 00:00:00,prod-usw2-eks,ledger,ledger-svc-2014124-29b88,tcp_established,2068.872,1241.323,3723.97,310.331,72,3103.309,3620.527,2026-06-01 00:00:16
372,2026-06-01 00:00:00,prod-use2-eks,orders,orders-api-bfb2f93-32ad3,http_request_duration_ms,3786.94,2272.164,6816.493,568.041,97,5680.411,6627.146,2026-06-01 00:00:16
373,2026-06-01 00:00:00,prod-use2-eks,notifications,notifications-1938743-28dca,kube_pod_container_status_restarts_total,3241.686,1945.012,5835.036,486.253,76,4862.53,5672.951,2026-06-01 00:00:16
374,2026-06-01 00:00:00,prod-use2-eks,identity,session-store-4732511-0dba8,process_open_fds,345.881,207.528,622.585,51.882,73,518.821,605.291,2026-06-01 00:00:16
375,2026-06-01 00:00:00,staging-use2-eks,payments,payments-api-dde4d16-a3d09,process_open_fds,3276.713,1966.028,5898.083,491.507,82,4915.069,5734.247,2026-06-01 00:00:16
376,2026-06-01 00:00:00,prod-usw2-eks,search,recommendation-87e3198-026ea,kube_pod_container_status_restarts_total,233.753,140.252,420.756,35.063,104,350.63,409.068,2026-06-01 00:00:16
377,2026-06-01 00:00:00,staging-use2-eks,kube-system,coredns-b16ea15-07544,http_requests_total,2193.225,1315.935,3947.804,328.984,100,3289.837,3838.143,2026-06-01 00:00:16
378,2026-06-01 00:00:00,prod-usw2-eks,payments,payments-api-b9a1287-dbbfe,container_network_receive_bytes_total,337.91,202.746,608.237,50.686,57,506.865,591.342,2026-06-01 00:00:16
379,2026-06-01 00:00:00,prod-use2-eks,orders,orders-worker-9681c18-374c7,http_requests_total,3328.76,1997.256,5991.767,499.314,34,4993.139,5825.329,2026-06-01 00:00:16
380,2026-06-01 00:00:00,prod-usw2-eks,identity,auth-gateway-ebb2b70-575e4,http_requests_total,1644.939,986.964,2960.891,246.741,51,2467.409,2878.644,2026-06-01 00:00:16
381,2026-06-01 00:00:00,prod-usw2-eks,search,search-api-a47d446-4ffe2,container_memory_working_set_bytes,2416.832,1450.099,4350.298,362.525,55,3625.248,4229.457,2026-06-01 00:00:16
382,2026-06-01 00:00:00,dr-use1-eks,search,indexer-6af7422-f66fc,container_memory_working_set_bytes,124.219,74.532,223.595,18.633,110,186.329,217.384,2026-06-01 00:00:16
383,2026-06-01 00:00:00,prod-usw2-eks,identity,session-store-d825e25-14f9f,http_requests_total,1405.839,843.503,2530.51,210.876,100,2108.759,2460.219,2026-06-01 00:00:16
384,2026-06-01 00:00:00,prod-use2-eks,search,search-api-1271443-2f040,kube_pod_container_status_restarts_total,3499.545,2099.727,6299.18,524.932,60,5249.317,6124.203,2026-06-01 00:00:16
385,2026-06-01 00:00:00,prod-usw2-eks,payments,payments-api-423b015-b80bd,container_memory_working_set_bytes,4359.122,2615.473,7846.42,653.868,72,6538.683,7628.464,2026-06-01 00:00:16
386,2026-06-01 00:00:00,prod-usw2-eks,notifications,notifications-b2aff41-e1772,container_memory_rss,3262.012,1957.207,5871.622,489.302,49,4893.018,5708.522,2026-06-01 00:00:16
387,2026-06-01 00:00:00,prod-usw2-eks,ledger,ledger-svc-842cd31-95bfa,container_fs_usage_bytes,1013.336,608.002,1824.005,152.0,80,1520.004,1773.338,2026-06-01 00:00:16
388,2026-06-01 00:00:00,prod-usw2-eks,checkout,checkout-web-f628153-c1833,http_request_duration_ms,4133.644,2480.186,7440.559,620.047,68,6200.466,7233.877,2026-06-01 00:00:16
389,2026-06-01 00:00:00,staging-use2-eks,search,search-api-8ca0b98-505ff,kube_pod_container_status_restarts_total,968.044,580.826,1742.479,145.207,81,1452.066,1694.077,2026-06-01 00:00:16
390,2026-06-01 00:00:00,prod-use2-eks,payments,payments-worker-7a57672-86691,container_network_receive_bytes_total,567.81,340.686,1022.059,85.172,43,851.716,993.668,2026-06-01 00:00:16
391,2026-06-01 15:00:00,prod-usw2-eks,checkout,checkout-web-c2b3638-fa6d0,container_network_receive_bytes_total,3475.29,2085.174,6255.522,521.293,104,5212.935,6081.757,2026-06-01 15:00:30
392,2026-06-01 15:00:00,prod-usw2-eks,kube-system,metrics-server-6162d13-d4a14,kube_pod_container_status_restarts_total,4214.276,2528.566,7585.698,632.141,118,6321.415,7374.984,2026-06-01 15:00:30
393,2026-06-01 15:00:00,dr-use1-eks,search,search-api-be84964-d972c,container_network_receive_bytes_total,4554.704,2732.823,8198.468,683.206,36,6832.056,7970.732,2026-06-01 15:00:30
394,2026-06-01 15:00:00,prod-use2-eks,platform,config-svc-027a395-39a4d,container_fs_usage_bytes,3289.719,1973.831,5921.494,493.458,85,4934.578,5757.008,2026-06-01 15:00:30
395,2026-06-01 15:00:00,prod-usw2-eks,ledger,ledger-svc-2014124-29b88,container_cpu_usage_seconds_total,872.36,523.416,1570.247,130.854,100,1308.539,1526.629,2026-06-01 15:00:30
396,2026-06-01 15:00:00,prod-use2-eks,orders,orders-worker-9681c18-374c7,container_network_receive_bytes_total,2864.405,1718.643,5155.929,429.661,101,4296.608,5012.709,2026-06-01 15:00:30
397,2026-06-01 15:00:00,prod-use2-eks,ledger,ledger-svc-204e643-7d23b,container_network_receive_bytes_total,3609.645,2165.787,6497.36,541.447,102,5414.467,6316.878,2026-06-01 15:00:30
398,2026-06-01 15:00:00,prod-use2-eks,orders,orders-api-e9b4a39-c3784,process_open_fds,1314.794,788.876,2366.629,197.219,57,1972.191,2300.889,2026-06-01 15:00:30
399,2026-06-01 15:00:00,prod-usw2-eks,search,search-api-db28570-d359e,go_gc_duration_seconds,1810.725,1086.435,3259.305,271.609,75,2716.087,3168.769,2026-06-01 15:00:30
400,2026-06-01 15:00:00,staging-use2-eks,inventory,inventory-svc-1d6f570-1b50d,process_open_fds,3469.609,2081.765,6245.296,520.441,117,5204.413,6071.815,2026-06-01 15:00:30
401,2026-06-01 15:00:00,prod-use2-eks,notifications,notifications-1938743-28dca,process_open_fds,3066.762,1840.057,5520.172,460.014,71,4600.143,5366.834,2026-06-01 15:00:30
402,2026-06-01 15:00:00,prod-usw2-eks,identity,session-store-d825e25-14f9f,http_requests_total,3584.743,2150.846,6452.537,537.711,106,5377.114,6273.3,2026-06-01 15:00:30
403,2026-06-01 15:00:00,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,container_fs_usage_bytes,1715.866,1029.52,3088.559,257.38,39,2573.799,3002.765,2026-06-01 15:00:30
404,2026-06-01 15:00:00,staging-use2-eks,platform,config-svc-929cd33-16be4,http_request_duration_ms,2827.605,1696.563,5089.689,424.141,120,4241.408,4948.309,2026-06-01 15:00:30
405,2026-06-01 15:00:00,prod-use2-eks,search,search-api-61d1d17-0014f,container_fs_usage_bytes,3798.415,2279.049,6837.147,569.762,34,5697.623,6647.226,2026-06-01 15:00:30
406,2026-06-01 15:00:00,dr-use1-eks,search,indexer-6af7422-f66fc,container_cpu_usage_seconds_total,63.492,38.095,114.286,9.524,85,95.238,111.111,2026-06-01 15:00:30
407,2026-06-01 15:00:00,prod-use2-eks,checkout,checkout-web-c2eb578-2d181,container_network_receive_bytes_total,1536.527,921.916,2765.749,230.479,89,2304.791,2688.923,2026-06-01 15:00:30
408,2026-06-01 15:00:00,staging-use2-eks,notifications,notifications-26e9347-44fc8,container_network_receive_bytes_total,396.635,237.981,713.943,59.495,45,594.953,694.112,2026-06-01 15:00:30
409,2026-06-01 15:00:00,dr-use1-eks,checkout,cart-svc-da3cf51-00806,tcp_established,2918.32,1750.992,5252.977,437.748,56,4377.481,5107.061,2026-06-01 15:00:30
410,2026-06-01 15:00:00,dr-use1-eks,notifications,notifications-b036879-82982,go_gc_duration_seconds,1021.111,612.666,1837.999,153.167,38,1531.666,1786.944,2026-06-01 15:00:30
411,2026-06-01 15:00:00,prod-use2-eks,identity,auth-gateway-ec6b034-0575b,tcp_established,2664.184,1598.51,4795.531,399.628,66,3996.275,4662.321,2026-06-01 15:00:30
412,2026-06-01 15:00:00,prod-usw2-eks,orders,orders-api-21c5d48-15186,go_gc_duration_seconds,2663.665,1598.199,4794.597,399.55,100,3995.497,4661.414,2026-06-01 15:00:30
413,2026-06-01 15:00:00,prod-use2-eks,search,recommendation-e5d5555-c6e9b,container_fs_usage_bytes,1948.418,1169.051,3507.153,292.263,111,2922.627,3409.732,2026-06-01 15:00:30
414,2026-06-01 15:00:00,prod-usw2-eks,platform,image-resizer-6542c92-1100b,tcp_established,3892.075,2335.245,7005.736,583.811,97,5838.113,6811.132,2026-06-01 15:00:30
415,2026-06-01 15:00:00,prod-use2-eks,kube-system,coredns-47d4438-c55d7,go_gc_duration_seconds,2599.943,1559.966,4679.897,389.991,70,3899.914,4549.9,2026-06-01 15:00:30
416,2026-06-01 15:00:00,prod-usw2-eks,checkout,cart-svc-0a94879-c1bba,container_memory_working_set_bytes,1028.092,616.855,1850.565,154.214,99,1542.138,1799.161,2026-06-01 15:00:30
417,2026-06-01 15:00:00,prod-usw2-eks,orders,orders-api-402bb51-ad48f,http_requests_total,3669.424,2201.655,6604.964,550.414,100,5504.136,6421.492,2026-06-01 15:00:30
418,2026-06-01 15:00:00,prod-use2-eks,kube-system,coredns-e513a45-fb7bf,http_requests_total,2427.816,1456.69,4370.069,364.172,97,3641.724,4248.678,2026-06-01 15:00:30
419,2026-06-01 15:00:00,prod-usw2-eks,payments,payments-api-423b015-b80bd,http_request_duration_ms,4728.964,2837.378,8512.135,709.345,67,7093.446,8275.687,2026-06-01 15:00:30
420,2026-06-01 15:00:00,prod-usw2-eks,platform,config-svc-d193d56-68bd9,kube_pod_container_status_restarts_total,513.545,308.127,924.381,77.032,76,770.317,898.703,2026-06-01 15:00:30
421,2026-06-02 05:00:00,staging-use2-eks,search,recommendation-2071c72-c0b22,http_requests_total,1538.293,922.976,2768.927,230.744,51,2307.439,2692.012,2026-06-02 05:59:53
422,2026-06-02 05:00:00,prod-usw2-eks,payments,payments-worker-b4be648-d2dcb,container_memory_rss,1441.696,865.018,2595.053,216.254,52,2162.544,2522.969,2026-06-02 05:59:53
423,2026-06-02 05:00:00,prod-usw2-eks,payments,payments-worker-bbc0947-0aa1a,http_requests_total,119.016,71.41,214.23,17.852,113,178.525,208.279,2026-06-02 05:59:53
424,2026-06-02 05:00:00,prod-usw2-eks,payments,payments-api-6c2b997-3e07d,kube_pod_container_status_restarts_total,1531.281,918.768,2756.305,229.692,98,2296.921,2679.741,2026-06-02 05:59:53
425,2026-06-02 05:00:00,prod-use2-eks,search,search-api-1271443-2f040,container_network_receive_bytes_total,2040.445,1224.267,3672.801,306.067,118,3060.667,3570.779,2026-06-02 05:59:53
426,2026-06-02 05:00:00,prod-use2-eks,ledger,ledger-svc-f4a6d64-16dde,kube_pod_container_status_restarts_total,800.2,480.12,1440.361,120.03,99,1200.301,1400.351,2026-06-02 05:59:53
427,2026-06-02 05:00:00,staging-use2-eks,search,search-api-1605640-8abaf,container_fs_usage_bytes,3906.342,2343.805,7031.416,585.951,46,5859.514,6836.099,2026-06-02 05:59:53
428,2026-06-02 05:00:00,prod-use2-eks,identity,session-store-4732511-0dba8,container_memory_working_set_bytes,4011.767,2407.06,7221.18,601.765,44,6017.65,7020.592,2026-06-02 05:59:53
429,2026-06-02 05:00:00,dr-use1-eks,ledger,ledger-svc-e00a046-6e2d6,kube_pod_container_status_restarts_total,4323.914,2594.348,7783.045,648.587,112,6485.871,7566.849,2026-06-02 05:59:53
430,2026-06-02 05:00:00,prod-usw2-eks,orders,orders-worker-b907131-2627d,go_gc_duration_seconds,2497.929,1498.757,4496.272,374.689,86,3746.894,4371.376,2026-06-02 05:59:53
431,2026-06-02 05:00:00,prod-use2-eks,checkout,cart-svc-51c2594-4d271,process_open_fds,3916.904,2350.142,7050.427,587.536,36,5875.356,6854.582,2026-06-02 05:59:53
432,2026-06-02 05:00:00,prod-use2-eks,orders,orders-api-7f89525-97cdd,kube_pod_container_status_restarts_total,3246.166,1947.7,5843.099,486.925,71,4869.249,5680.791,2026-06-02 05:59:53
433,2026-06-02 05:00:00,staging-use2-eks,checkout,checkout-web-2b77739-52fdd,tcp_established,3594.683,2156.81,6470.43,539.202,33,5392.025,6290.696,2026-06-02 05:59:53
434,2026-06-02 05:00:00,prod-usw2-eks,checkout,checkout-web-2e5d994-d724e,http_requests_total,199.84,119.904,359.713,29.976,69,299.761,349.721,2026-06-02 05:59:53
435,2026-06-02 05:00:00,prod-usw2-eks,identity,auth-gateway-ebb2b70-575e4,tcp_established,2828.113,1696.868,5090.604,424.217,86,4242.17,4949.198,2026-06-02 05:59:53
436,2026-06-02 05:00:00,prod-usw2-eks,payments,payments-api-423b015-b80bd,container_memory_rss,4280.788,2568.473,7705.418,642.118,68,6421.182,7491.378,2026-06-02 05:59:53
437,2026-06-02 05:00:00,prod-usw2-eks,ledger,ledger-svc-0744083-43011,container_memory_working_set_bytes,725.31,435.186,1305.558,108.797,105,1087.965,1269.293,2026-06-02 05:59:53
438,2026-06-02 05:00:00,prod-use2-eks,search,indexer-4680271-0a829,process_open_fds,2698.458,1619.075,4857.225,404.769,51,4047.688,4722.302,2026-06-02 05:59:53
439,2026-06-02 05:00:00,prod-use2-eks,payments,payments-api-7fa4649-debd8,process_open_fds,1211.59,726.954,2180.862,181.738,117,1817.385,2120.282,2026-06-02 05:59:53
440,2026-06-02 05:00:00,prod-usw2-eks,kube-system,metrics-server-6162d13-d4a14,container_memory_rss,4031.262,2418.757,7256.272,604.689,61,6046.894,7054.709,2026-06-02 05:59:53
441,2026-06-02 05:00:00,prod-usw2-eks,search,search-api-db28570-d359e,container_memory_rss,196.745,118.047,354.141,29.512,44,295.117,344.304,2026-06-02 05:59:53
442,2026-06-02 05:00:00,dr-use1-eks,orders,orders-api-8330e48-f22f4,http_request_duration_ms,4824.872,2894.923,8684.769,723.731,107,7237.307,8443.525,2026-06-02 05:59:53
443,2026-06-02 05:00:00,prod-usw2-eks,search,indexer-6c1eb29-ca471,container_cpu_usage_seconds_total,117.83,70.698,212.095,17.675,87,176.746,206.203,2026-06-02 05:59:53
444,2026-06-02 05:00:00,prod-usw2-eks,search,recommendation-1e52697-e4756,http_request_duration_ms,2698.416,1619.05,4857.149,404.762,116,4047.624,4722.228,2026-06-02 05:59:53
445,2026-06-02 05:00:00,dr-use1-eks,checkout,checkout-web-6e9e217-a5c79,process_open_fds,2418.935,1451.361,4354.083,362.84,46,3628.402,4233.136,2026-06-02 05:59:53
