id,timestamp,source_kept,source_discarded,metric_name,pod_name,namespace,cluster_name,value_kept,value_discarded,count,created_at
294,2026-06-18 14:33:32,sysdig,cloudwatch,container_memory_working_set_bytes,payments-api-7fa4649-debd8,payments,prod-use2-eks,83772.106,86352.44,6,2026-06-23 12:00:00
295,2026-05-28 10:17:30,prometheus,prometheus,go_gc_duration_seconds,session-store-4732511-0dba8,identity,prod-use2-eks,99465.731,102628.667,10,2026-06-23 12:00:00
296,2026-06-03 09:43:19,sysdig,cloudwatch,container_cpu_usage_seconds_total,notifications-c882a21-88bb7,notifications,prod-use2-eks,20848.302,22247.956,4,2026-06-23 12:00:00
297,2026-06-20 03:19:28,prometheus,prometheus,kube_pod_container_status_restarts_total,cart-svc-ee38458-64d46,checkout,prod-usw2-eks,41021.571,43814.129,9,2026-06-23 12:00:00
298,2026-06-17 14:36:32,prometheus,prometheus,container_cpu_usage_seconds_total,recommendation-e5d5555-c6e9b,search,prod-use2-eks,27877.649,28895.166,2,2026-06-23 12:00:00
299,2026-06-09 10:02:00,sysdig,prometheus,container_network_receive_bytes_total,checkout-web-2b77739-52fdd,checkout,staging-use2-eks,5118.742,4608.919,5,2026-06-23 12:00:00
300,2026-05-28 12:22:10,sysdig,cloudwatch,process_open_fds,search-api-1271443-2f040,search,prod-use2-eks,9574.986,9203.337,19,2026-06-23 12:00:00
301,2026-06-13 21:50:31,sysdig,cloudwatch,http_requests_total,search-api-8352074-5b766,search,prod-usw2-eks,9708.939,9258.17,13,2026-06-23 12:00:00
302,2026-06-08 01:15:08,prometheus,cloudwatch,kube_pod_container_status_restarts_total,payments-api-2729261-453da,payments,staging-use2-eks,63550.275,58194.481,3,2026-06-23 12:00:00
303,2026-06-02 22:34:16,sysdig,prometheus,process_open_fds,recommendation-e5d5555-c6e9b,search,prod-use2-eks,80800.108,75695.692,20,2026-06-23 12:00:00
304,2026-06-21 08:17:09,prometheus,cloudwatch,container_memory_rss,config-svc-0f5b883-4b9e2,platform,dr-use1-eks,9604.289,9900.423,5,2026-06-23 12:00:00
305,2026-06-11 01:24:12,prometheus,prometheus,kube_pod_container_status_restarts_total,payments-api-2729261-453da,payments,staging-use2-eks,72963.793,76783.112,12,2026-06-23 12:00:00
306,2026-06-19 05:37:28,prometheus,cloudwatch,container_cpu_usage_seconds_total,payments-api-2729261-453da,payments,staging-use2-eks,38407.617,36744.225,11,2026-06-23 12:00:00
307,2026-05-30 15:40:17,sysdig,cloudwatch,process_open_fds,search-api-4350294-dbefb,search,prod-use2-eks,37482.152,40967.67,14,2026-06-23 12:00:00
308,2026-05-24 23:42:41,prometheus,cloudwatch,go_gc_duration_seconds,indexer-b07f520-eaf04,search,prod-use2-eks,28051.079,28948.88,19,2026-06-23 12:00:00
309,2026-06-13 01:55:56,prometheus,cloudwatch,container_memory_rss,orders-api-21c5d48-15186,orders,prod-usw2-eks,56185.212,56442.194,14,2026-06-23 12:00:00
310,2026-06-11 02:14:01,sysdig,cloudwatch,container_cpu_usage_seconds_total,auth-gateway-bf1d422-2018d,identity,prod-use2-eks,36951.603,37384.743,10,2026-06-23 12:00:00
311,2026-06-06 13:49:00,sysdig,prometheus,kube_pod_container_status_restarts_total,orders-worker-06e2683-7270e,orders,prod-use2-eks,99877.776,106070.909,13,2026-06-23 12:00:00
312,2026-06-17 07:33:57,prometheus,cloudwatch,process_open_fds,payments-api-c9c2b74-00142,payments,prod-use2-eks,12518.565,11359.059,2,2026-06-23 12:00:00
313,2026-06-08 20:57:49,sysdig,prometheus,http_request_duration_ms,checkout-web-2e5d994-d724e,checkout,prod-usw2-eks,38681.63,39963.15,9,2026-06-23 12:00:00
314,2026-06-22 20:23:03,sysdig,prometheus,kube_pod_container_status_restarts_total,notifications-1938743-28dca,notifications,prod-use2-eks,84774.515,78414.641,12,2026-06-23 12:00:00
315,2026-06-20 11:05:35,prometheus,cloudwatch,go_gc_duration_seconds,recommendation-87e3198-026ea,search,prod-usw2-eks,25180.095,26301.158,15,2026-06-23 12:00:00
316,2026-05-27 07:11:57,prometheus,cloudwatch,container_memory_rss,cart-svc-26a7d77-aafdc,checkout,prod-use2-eks,12834.016,12730.591,4,2026-06-23 12:00:00
317,2026-06-09 05:14:30,sysdig,prometheus,container_memory_working_set_bytes,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,36113.052,33978.897,4,2026-06-23 12:00:00
318,2026-06-19 12:08:54,sysdig,prometheus,process_open_fds,notifications-1938743-28dca,notifications,prod-use2-eks,89877.499,89233.508,11,2026-06-23 12:00:00
319,2026-06-17 10:39:03,prometheus,prometheus,container_memory_working_set_bytes,orders-worker-f884840-8265c,orders,dr-use1-eks,48472.824,50256.494,13,2026-06-23 12:00:00
320,2026-06-08 12:09:51,prometheus,cloudwatch,process_open_fds,orders-api-7f89525-97cdd,orders,prod-use2-eks,70891.815,74461.539,9,2026-06-23 12:00:00
321,2026-06-16 03:15:50,sysdig,cloudwatch,process_open_fds,orders-api-8330e48-f22f4,orders,dr-use1-eks,24566.004,25398.551,6,2026-06-23 12:00:00
322,2026-06-11 16:20:39,sysdig,cloudwatch,http_requests_total,payments-api-b9a1287-dbbfe,payments,prod-usw2-eks,73312.207,69693.781,3,2026-06-23 12:00:00
323,2026-05-28 13:31:01,prometheus,cloudwatch,container_cpu_usage_seconds_total,indexer-6af7422-f66fc,search,dr-use1-eks,61045.981,62470.455,6,2026-06-23 12:00:00
324,2026-06-15 20:03:11,sysdig,prometheus,tcp_established,payments-api-423b015-b80bd,payments,prod-usw2-eks,3244.867,3313.684,1,2026-06-23 12:00:00
325,2026-06-19 09:07:52,prometheus,prometheus,container_memory_working_set_bytes,checkout-web-f628153-c1833,checkout,prod-usw2-eks,68821.305,68773.3,13,2026-06-23 12:00:00
326,2026-06-12 03:52:01,prometheus,prometheus,kube_pod_container_status_restarts_total,notifications-c882a21-88bb7,notifications,prod-use2-eks,21097.209,19435.335,13,2026-06-23 12:00:00
327,2026-06-19 19:35:40,sysdig,prometheus,kube_pod_container_status_restarts_total,notifications-c882a21-88bb7,notifications,prod-use2-eks,15938.474,14452.916,13,2026-06-23 12:00:00
328,2026-06-05 08:37:57,sysdig,cloudwatch,http_request_duration_ms,session-store-4732511-0dba8,identity,prod-use2-eks,91379.87,92055.274,16,2026-06-23 12:00:00
329,2026-05-28 01:37:19,sysdig,prometheus,tcp_established,search-api-a47d446-4ffe2,search,prod-usw2-eks,44749.101,47231.15,17,2026-06-23 12:00:00
330,2026-06-12 12:49:51,prometheus,cloudwatch,http_requests_total,search-api-be84964-d972c,search,dr-use1-eks,94385.291,86217.506,5,2026-06-23 12:00:00
331,2026-06-21 16:54:58,prometheus,prometheus,container_memory_rss,checkout-web-ec64e26-f37ce,checkout,prod-usw2-eks,46746.666,50875.225,13,2026-06-23 12:00:00
332,2026-06-10 21:46:51,prometheus,cloudwatch,container_fs_usage_bytes,checkout-web-6e9e217-a5c79,checkout,dr-use1-eks,64972.383,59630.793,19,2026-06-23 12:00:00
333,2026-06-04 00:13:41,sysdig,cloudwatch,container_cpu_usage_seconds_total,payments-api-2729261-453da,payments,staging-use2-eks,5088.172,5538.322,2,2026-06-23 12:00:00
334,2026-06-02 07:58:56,prometheus,prometheus,http_request_duration_ms,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,59225.602,61246.401,7,2026-06-23 12:00:00
335,2026-05-29 13:02:20,prometheus,prometheus,container_fs_usage_bytes,auth-gateway-d4d3364-aac01,identity,prod-usw2-eks,70681.643,63810.876,18,2026-06-23 12:00:00
336,2026-06-03 20:57:47,sysdig,prometheus,container_cpu_usage_seconds_total,payments-api-dde4d16-a3d09,payments,staging-use2-eks,30982.706,33900.481,7,2026-06-23 12:00:00
337,2026-05-29 16:21:40,prometheus,cloudwatch,tcp_established,orders-api-cbca488-26609,orders,prod-usw2-eks,82289.334,86437.095,15,2026-06-23 12:00:00
338,2026-05-28 20:52:36,sysdig,prometheus,process_open_fds,config-svc-370d832-a686a,platform,prod-usw2-eks,89684.959,91515.345,20,2026-06-23 12:00:00
339,2026-06-09 09:32:44,sysdig,cloudwatch,container_cpu_usage_seconds_total,search-api-a47d446-4ffe2,search,prod-usw2-eks,81752.252,83452.345,7,2026-06-23 12:00:00
340,2026-06-04 23:15:19,prometheus,prometheus,container_memory_rss,recommendation-e5d5555-c6e9b,search,prod-use2-eks,71094.295,77699.695,5,2026-06-23 12:00:00
341,2026-05-27 22:09:46,sysdig,cloudwatch,container_cpu_usage_seconds_total,config-svc-027a395-39a4d,platform,prod-use2-eks,80858.108,74671.848,1,2026-06-23 12:00:00
342,2026-06-02 20:49:02,sysdig,prometheus,tcp_established,checkout-web-ec64e26-f37ce,checkout,prod-usw2-eks,16481.993,16450.19,8,2026-06-23 12:00:00
343,2026-06-12 07:02:03,sysdig,cloudwatch,container_memory_rss,auth-gateway-ec6b034-0575b,identity,prod-use2-eks,74960.943,75926.24,5,2026-06-23 12:00:00
344,2026-06-14 12:57:46,sysdig,prometheus,http_requests_total,checkout-web-aca9086-f5fe6,checkout,staging-use2-eks,25959.721,27409.782,15,2026-06-23 12:00:00
345,2026-06-18 16:08:34,prometheus,cloudwatch,tcp_established,notifications-c882a21-88bb7,notifications,prod-use2-eks,51624.784,53819.39,17,2026-06-23 12:00:00
346,2026-06-12 03:53:35,sysdig,cloudwatch,http_requests_total,checkout-web-2b77739-52fdd,checkout,staging-use2-eks,93999.608,99272.279,15,2026-06-23 12:00:00
347,2026-06-07 10:20:51,prometheus,cloudwatch,container_cpu_usage_seconds_total,payments-api-b9a1287-dbbfe,payments,prod-usw2-eks,70019.306,63365.235,19,2026-06-23 12:00:00
348,2026-06-08 15:51:53,prometheus,cloudwatch,container_memory_rss,cart-svc-51c2594-4d271,checkout,prod-use2-eks,47923.194,46967.97,9,2026-06-23 12:00:00
349,2026-06-15 21:45:24,prometheus,cloudwatch,tcp_established,auth-gateway-ebb2b70-575e4,identity,prod-usw2-eks,61526.177,59022.912,5,2026-06-23 12:00:00
350,2026-06-01 02:51:13,prometheus,prometheus,container_network_receive_bytes_total,auth-gateway-fb1c283-81cc8,identity,prod-usw2-eks,24399.55,24723.177,10,2026-06-23 12:00:00
351,2026-05-30 22:57:21,prometheus,cloudwatch,http_request_duration_ms,indexer-b07f520-eaf04,search,prod-use2-eks,89550.613,83455.71,16,2026-06-23 12:00:00
352,2026-06-20 08:58:36,sysdig,cloudwatch,container_memory_rss,notifications-b036879-82982,notifications,dr-use1-eks,85834.814,87372.578,18,2026-06-23 12:00:00
353,2026-06-06 18:58:39,prometheus,cloudwatch,process_open_fds,checkout-web-6e9e217-a5c79,checkout,dr-use1-eks,86834.361,89726.631,3,2026-06-23 12:00:00
354,2026-05-28 12:19:43,prometheus,prometheus,http_request_duration_ms,auth-gateway-ebb2b70-575e4,identity,prod-usw2-eks,46421.778,46008.564,8,2026-06-23 12:00:00
355,2026-06-04 10:39:38,sysdig,cloudwatch,container_network_receive_bytes_total,indexer-6af7422-f66fc,search,dr-use1-eks,90085.971,86368.58,19,2026-06-23 12:00:00
356,2026-06-11 14:37:10,sysdig,prometheus,container_cpu_usage_seconds_total,inventory-svc-4ccbe67-9cbde,inventory,dr-use1-eks,89223.669,97987.816,20,2026-06-23 12:00:00
357,2026-06-22 01:08:54,sysdig,cloudwatch,tcp_established,cart-svc-527eb80-045c0,checkout,prod-use2-eks,58132.266,59196.072,16,2026-06-23 12:00:00
358,2026-06-07 22:23:31,sysdig,cloudwatch,kube_pod_container_status_restarts_total,payments-worker-bbc0947-0aa1a,payments,prod-usw2-eks,32753.373,33399.644,15,2026-06-23 12:00:00
359,2026-06-23 01:42:54,sysdig,cloudwatch,tcp_established,metrics-server-e2e6924-29c37,kube-system,prod-use2-eks,88973.841,83286.822,5,2026-06-23 12:00:00
360,2026-06-09 10:06:46,sysdig,cloudwatch,go_gc_duration_seconds,checkout-web-ec64e26-f37ce,checkout,prod-usw2-eks,67115.834,60875.931,7,2026-06-23 12:00:00
361,2026-05-29 03:29:29,prometheus,prometheus,http_request_duration_ms,auth-gateway-ec6b034-0575b,identity,prod-use2-eks,97956.809,103942.005,20,2026-06-23 12:00:00
362,2026-05-31 01:00:54,prometheus,prometheus,tcp_established,cart-svc-26a7d77-aafdc,checkout,prod-use2-eks,53524.73,58361.784,20,2026-06-23 12:00:00
363,2026-05-24 18:38:38,sysdig,prometheus,kube_pod_container_status_restarts_total,search-api-db28570-d359e,search,prod-usw2-eks,64634.18,67768.753,6,2026-06-23 12:00:00
364,2026-06-09 02:38:48,sysdig,cloudwatch,tcp_established,session-store-28ebc77-cf7c8,identity,prod-usw2-eks,56170.786,52921.623,10,2026-06-23 12:00:00
365,2026-06-21 10:01:13,sysdig,prometheus,container_memory_working_set_bytes,cart-svc-0a94879-c1bba,checkout,prod-usw2-eks,72805.129,70945.466,16,2026-06-23 12:00:00
366,2026-06-16 03:16:45,sysdig,cloudwatch,http_requests_total,ledger-svc-1232e29-49ea1,ledger,prod-use2-eks,58318.851,56289.831,16,2026-06-23 12:00:00
367,2026-06-02 01:15:37,sysdig,cloudwatch,container_memory_rss,config-svc-027a395-39a4d,platform,prod-use2-eks,48599.573,46501.425,8,2026-06-23 12:00:00
368,2026-06-16 21:00:35,prometheus,prometheus,http_request_duration_ms,recommendation-87e3198-026ea,search,prod-usw2-eks,47979.659,51424.377,10,2026-06-23 12:00:00
369,2026-06-13 16:44:41,prometheus,cloudwatch,process_open_fds,auth-gateway-7d2aa28-56f78,identity,prod-usw2-eks,6038.531,5712.392,5,2026-06-23 12:00:00
370,2026-06-09 19:16:36,prometheus,prometheus,go_gc_duration_seconds,checkout-web-c343d41-6a8d2,checkout,prod-use2-eks,23670.217,23136.013,11,2026-06-23 12:00:00
371,2026-06-19 21:30:56,prometheus,prometheus,container_cpu_usage_seconds_total,search-api-1271443-2f040,search,prod-use2-eks,70333.528,64974.882,11,2026-06-23 12:00:00
372,2026-06-21 14:39:56,prometheus,cloudwatch,container_memory_working_set_bytes,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,13302.096,14305.992,2,2026-06-23 12:00:00
373,2026-06-03 12:26:54,sysdig,cloudwatch,container_network_receive_bytes_total,orders-worker-f884840-8265c,orders,dr-use1-eks,91049.127,97515.205,16,2026-06-23 12:00:00
374,2026-06-11 01:38:14,prometheus,prometheus,container_network_receive_bytes_total,checkout-web-2b77739-52fdd,checkout,staging-use2-eks,17550.961,16523.527,14,2026-06-23 12:00:00
375,2026-06-01 22:20:22,prometheus,cloudwatch,container_memory_rss,coredns-47d4438-c55d7,kube-system,prod-use2-eks,25345.859,24072.72,13,2026-06-23 12:00:00
376,2026-05-25 07:38:18,sysdig,cloudwatch,container_cpu_usage_seconds_total,cart-svc-ee38458-64d46,checkout,prod-usw2-eks,8777.057,7915.722,14,2026-06-23 12:00:00
377,2026-06-03 02:01:42,sysdig,prometheus,kube_pod_container_status_restarts_total,payments-worker-1d1bf52-dff66,payments,prod-usw2-eks,47320.182,43272.307,6,2026-06-23 12:00:00
378,2026-06-20 04:17:13,sysdig,cloudwatch,container_memory_working_set_bytes,auth-gateway-9bddb17-f3d59,identity,prod-use2-eks,83498.534,78958.929,1,2026-06-23 12:00:00
379,2026-05-29 03:44:41,prometheus,cloudwatch,tcp_established,indexer-b957537-8aa20,search,prod-usw2-eks,81395.672,74297.125,13,2026-06-23 12:00:00
380,2026-05-28 00:14:31,prometheus,cloudwatch,container_cpu_usage_seconds_total,search-api-be84964-d972c,search,dr-use1-eks,16516.676,15786.228,17,2026-06-23 12:00:00
381,2026-06-17 19:01:54,sysdig,cloudwatch,http_request_duration_ms,notifications-26e9347-44fc8,notifications,staging-use2-eks,2029.64,2225.443,2,2026-06-23 12:00:00
382,2026-06-20 12:08:41,sysdig,cloudwatch,http_requests_total,auth-gateway-7b28269-a7447,identity,prod-use2-eks,53203.424,51014.199,9,2026-06-23 12:00:00
383,2026-06-06 18:09:18,prometheus,cloudwatch,container_memory_rss,config-svc-0f5b883-4b9e2,platform,dr-use1-eks,36331.413,36910.78,19,2026-06-23 12:00:00
384,2026-06-15 20:37:13,sysdig,prometheus,container_memory_rss,orders-worker-06e2683-7270e,orders,prod-use2-eks,56664.865,60157.053,12,2026-06-23 12:00:00
385,2026-06-20 13:11:54,sysdig,cloudwatch,container_memory_rss,auth-gateway-9bddb17-f3d59,identity,prod-use2-eks,89288.11,90834.161,3,2026-06-23 12:00:00
386,2026-05-24 14:50:35,sysdig,cloudwatch,tcp_established,config-svc-0f5b883-4b9e2,platform,dr-use1-eks,17796.655,16672.333,11,2026-06-23 12:00:00
387,2026-05-30 20:19:39,prometheus,prometheus,container_memory_working_set_bytes,ledger-svc-1232e29-49ea1,ledger,prod-use2-eks,40300.705,43388.971,16,2026-06-23 12:00:00
388,2026-06-11 17:01:03,sysdig,prometheus,tcp_established,recommendation-1e52697-e4756,search,prod-usw2-eks,49397.627,44656.26,19,2026-06-23 12:00:00
389,2026-06-12 06:44:51,sysdig,prometheus,go_gc_duration_seconds,search-api-4350294-dbefb,search,prod-use2-eks,55606.644,55795.015,12,2026-06-23 12:00:00
390,2026-06-04 23:33:09,sysdig,prometheus,kube_pod_container_status_restarts_total,search-api-8ca0b98-505ff,search,staging-use2-eks,48416.161,47860.348,9,2026-06-23 12:00:00
391,2026-06-06 10:36:38,prometheus,prometheus,container_network_receive_bytes_total,search-api-8352074-5b766,search,prod-usw2-eks,14238.303,15318.292,8,2026-06-23 12:00:00
392,2026-06-19 13:00:34,prometheus,cloudwatch,kube_pod_container_status_restarts_total,metrics-server-e2e6924-29c37,kube-system,prod-use2-eks,98616.154,98143.871,4,2026-06-23 12:00:00
393,2026-06-19 10:44:05,prometheus,prometheus,process_open_fds,ledger-svc-0744083-43011,ledger,prod-usw2-eks,8324.408,8716.632,9,2026-06-23 12:00:00
394,2026-06-15 22:47:05,sysdig,prometheus,tcp_established,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,24680.148,25358.318,6,2026-06-23 12:00:00
395,2026-06-19 18:07:35,sysdig,prometheus,http_request_duration_ms,image-resizer-9683178-b7560,platform,prod-usw2-eks,49152.057,45438.761,9,2026-06-23 12:00:00
396,2026-06-17 13:37:10,prometheus,cloudwatch,go_gc_duration_seconds,cart-svc-0a94879-c1bba,checkout,prod-usw2-eks,36949.437,39146.998,12,2026-06-23 12:00:00
397,2026-06-09 23:51:17,sysdig,prometheus,container_memory_working_set_bytes,orders-api-402bb51-ad48f,orders,prod-usw2-eks,43350.831,42754.995,4,2026-06-23 12:00:00
398,2026-06-06 18:37:52,sysdig,cloudwatch,kube_pod_container_status_restarts_total,orders-worker-06e2683-7270e,orders,prod-use2-eks,88266.351,88066.469,1,2026-06-23 12:00:00
399,2026-06-06 12:02:29,sysdig,cloudwatch,kube_pod_container_status_restarts_total,ledger-svc-f4a6d64-16dde,ledger,prod-use2-eks,63028.888,63589.778,18,2026-06-23 12:00:00
400,2026-05-25 16:38:56,sysdig,cloudwatch,kube_pod_container_status_restarts_total,auth-gateway-7b28269-a7447,identity,prod-use2-eks,86990.206,86533.946,2,2026-06-23 12:00:00
401,2026-06-16 21:33:48,prometheus,cloudwatch,container_cpu_usage_seconds_total,inventory-svc-bf8f159-02345,inventory,prod-usw2-eks,2313.517,2540.121,15,2026-06-23 12:00:00
402,2026-05-25 17:50:55,prometheus,cloudwatch,go_gc_duration_seconds,indexer-b07f520-eaf04,search,prod-use2-eks,285.198,262.703,8,2026-06-23 12:00:00
403,2026-06-14 23:19:44,sysdig,cloudwatch,container_network_receive_bytes_total,notifications-b036879-82982,notifications,dr-use1-eks,61530.04,62256.113,6,2026-06-23 12:00:00
404,2026-06-22 14:23:09,prometheus,prometheus,container_network_receive_bytes_total,notifications-c882a21-88bb7,notifications,prod-use2-eks,17900.262,18020.631,14,2026-06-23 12:00:00
405,2026-05-27 03:17:59,prometheus,cloudwatch,process_open_fds,notifications-abd2926-3451e,notifications,prod-usw2-eks,87559.588,90182.29,5,2026-06-23 12:00:00
406,2026-06-13 15:40:56,sysdig,cloudwatch,go_gc_duration_seconds,checkout-web-c2eb578-2d181,checkout,prod-use2-eks,9550.825,9301.044,19,2026-06-23 12:00:00
407,2026-05-28 13:44:00,sysdig,prometheus,go_gc_duration_seconds,coredns-47d4438-c55d7,kube-system,prod-use2-eks,24606.119,22541.59,6,2026-06-23 12:00:00
408,2026-06-18 17:41:49,prometheus,cloudwatch,kube_pod_container_status_restarts_total,search-api-be84964-d972c,search,dr-use1-eks,5817.499,5437.616,3,2026-06-23 12:00:00
409,2026-06-08 15:37:09,sysdig,prometheus,http_requests_total,auth-gateway-bf1d422-2018d,identity,prod-use2-eks,47734.912,50827.479,7,2026-06-23 12:00:00
410,2026-06-10 03:48:21,prometheus,cloudwatch,http_request_duration_ms,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,76350.556,80107.457,17,2026-06-23 12:00:00
411,2026-05-31 13:49:35,prometheus,prometheus,container_cpu_usage_seconds_total,checkout-web-c2eb578-2d181,checkout,prod-use2-eks,55576.548,58172.201,8,2026-06-23 12:00:00
412,2026-06-01 08:31:42,sysdig,cloudwatch,container_cpu_usage_seconds_total,recommendation-e5d5555-c6e9b,search,prod-use2-eks,52352.376,48658.467,8,2026-06-23 12:00:00
413,2026-06-10 06:10:42,prometheus,prometheus,container_cpu_usage_seconds_total,recommendation-e5d5555-c6e9b,search,prod-use2-eks,94432.07,86441.83,7,2026-06-23 12:00:00
414,2026-06-16 05:11:41,prometheus,cloudwatch,http_requests_total,cart-svc-0a94879-c1bba,checkout,prod-usw2-eks,24020.564,21700.151,14,2026-06-23 12:00:00
415,2026-06-19 21:42:03,sysdig,cloudwatch,container_memory_working_set_bytes,recommendation-1e52697-e4756,search,prod-usw2-eks,42009.887,37813.122,9,2026-06-23 12:00:00
416,2026-06-02 13:51:27,prometheus,prometheus,container_memory_rss,session-store-a097c68-649a1,identity,staging-use2-eks,22089.284,20208.284,13,2026-06-23 12:00:00
417,2026-05-28 03:15:45,sysdig,prometheus,container_fs_usage_bytes,config-svc-027a395-39a4d,platform,prod-use2-eks,55277.842,54806.021,5,2026-06-23 12:00:00
418,2026-06-02 17:20:27,sysdig,prometheus,http_requests_total,payments-api-423b015-b80bd,payments,prod-usw2-eks,46687.946,42723.298,20,2026-06-23 12:00:00
419,2026-05-27 19:01:21,prometheus,prometheus,container_fs_usage_bytes,search-api-4350294-dbefb,search,prod-use2-eks,17318.11,17676.434,20,2026-06-23 12:00:00
420,2026-06-20 23:27:51,sysdig,prometheus,container_fs_usage_bytes,payments-api-7fa4649-debd8,payments,prod-use2-eks,4506.715,4131.499,2,2026-06-23 12:00:00
421,2026-06-15 11:52:49,sysdig,cloudwatch,container_cpu_usage_seconds_total,session-store-28ebc77-cf7c8,identity,prod-usw2-eks,66079.449,67167.129,20,2026-06-23 12:00:00
422,2026-06-14 17:25:36,sysdig,prometheus,http_requests_total,session-store-a097c68-649a1,identity,staging-use2-eks,96196.217,96575.536,11,2026-06-23 12:00:00
423,2026-05-30 09:38:11,sysdig,prometheus,kube_pod_container_status_restarts_total,auth-gateway-7b28269-a7447,identity,prod-use2-eks,26937.877,25456.691,6,2026-06-23 12:00:00
424,2026-06-06 15:11:40,sysdig,prometheus,container_fs_usage_bytes,search-api-8ca0b98-505ff,search,staging-use2-eks,65178.262,68683.082,2,2026-06-23 12:00:00
425,2026-06-21 04:37:18,sysdig,cloudwatch,kube_pod_container_status_restarts_total,inventory-svc-1d6f570-1b50d,inventory,staging-use2-eks,91357.091,98304.299,2,2026-06-23 12:00:00
426,2026-06-02 02:16:25,sysdig,prometheus,go_gc_duration_seconds,payments-worker-1d1bf52-dff66,payments,prod-usw2-eks,40875.708,36848.24,14,2026-06-23 12:00:00
427,2026-05-30 20:23:50,prometheus,cloudwatch,go_gc_duration_seconds,cart-svc-51c2594-4d271,checkout,prod-use2-eks,36475.534,38145.826,15,2026-06-23 12:00:00
428,2026-06-01 03:03:38,sysdig,prometheus,container_network_receive_bytes_total,checkout-web-47df111-4e24c,checkout,prod-use2-eks,2597.505,2825.757,10,2026-06-23 12:00:00
429,2026-06-03 20:08:53,prometheus,prometheus,go_gc_duration_seconds,orders-worker-0696c96-a62c8,orders,prod-usw2-eks,31410.881,29298.815,14,2026-06-23 12:00:00
430,2026-05-27 10:26:42,sysdig,cloudwatch,container_fs_usage_bytes,orders-worker-8482791-f2d9f,orders,prod-usw2-eks,73468.812,69818.069,2,2026-06-23 12:00:00
431,2026-06-02 02:53:04,prometheus,cloudwatch,container_cpu_usage_seconds_total,inventory-svc-0d33458-c137f,inventory,prod-usw2-eks,66376.249,60989.547,9,2026-06-23 12:00:00
432,2026-05-27 13:54:52,sysdig,cloudwatch,process_open_fds,inventory-svc-bf8f159-02345,inventory,prod-usw2-eks,93000.516,84855.65,3,2026-06-23 12:00:00
433,2026-05-29 16:29:10,sysdig,cloudwatch,process_open_fds,orders-worker-06e2683-7270e,orders,prod-use2-eks,6501.722,6803.725,6,2026-06-23 12:00:00
434,2026-06-19 12:09:28,prometheus,prometheus,http_request_duration_ms,auth-gateway-bf1d422-2018d,identity,prod-use2-eks,1260.22,1255.208,15,2026-06-23 12:00:00
435,2026-06-19 22:00:48,prometheus,cloudwatch,go_gc_duration_seconds,session-store-28ebc77-cf7c8,identity,prod-usw2-eks,39110.955,36431.417,10,2026-06-23 12:00:00
436,2026-06-05 06:47:31,sysdig,cloudwatch,container_memory_working_set_bytes,metrics-server-e2e6924-29c37,kube-system,prod-use2-eks,27054.065,25448.054,8,2026-06-23 12:00:00
437,2026-06-18 21:24:58,sysdig,cloudwatch,kube_pod_container_status_restarts_total,notifications-b2aff41-e1772,notifications,prod-usw2-eks,77178.235,83426.031,1,2026-06-23 12:00:00
438,2026-06-01 22:05:47,prometheus,cloudwatch,container_network_receive_bytes_total,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,56266.181,50856.354,13,2026-06-23 12:00:00
439,2026-06-01 16:04:10,sysdig,prometheus,container_memory_working_set_bytes,recommendation-e5d5555-c6e9b,search,prod-use2-eks,37304.036,36965.277,15,2026-06-23 12:00:00
440,2026-06-09 03:20:49,sysdig,cloudwatch,container_memory_working_set_bytes,config-svc-929cd33-16be4,platform,staging-use2-eks,17678.575,19229.246,2,2026-06-23 12:00:00
441,2026-06-06 18:06:23,sysdig,prometheus,container_memory_rss,config-svc-370d832-a686a,platform,prod-usw2-eks,95219.846,96188.925,15,2026-06-23 12:00:00
442,2026-06-10 04:41:47,sysdig,cloudwatch,container_memory_rss,session-store-a097c68-649a1,identity,staging-use2-eks,64119.315,62212.298,16,2026-06-23 12:00:00
443,2026-05-31 04:42:46,prometheus,cloudwatch,container_memory_rss,ledger-svc-842cd31-95bfa,ledger,prod-usw2-eks,60432.135,59611.243,13,2026-06-23 12:00:00
444,2026-06-08 17:53:40,sysdig,prometheus,container_fs_usage_bytes,cart-svc-da3cf51-00806,checkout,dr-use1-eks,90642.912,96546.944,19,2026-06-23 12:00:00
445,2026-05-28 03:37:22,sysdig,cloudwatch,container_network_receive_bytes_total,auth-gateway-ec6b034-0575b,identity,prod-use2-eks,29605.503,26775.897,6,2026-06-23 12:00:00
446,2026-06-22 19:12:24,prometheus,prometheus,process_open_fds,cart-svc-26a7d77-aafdc,checkout,prod-use2-eks,94230.209,97555.712,10,2026-06-23 12:00:00
447,2026-06-10 18:52:57,sysdig,prometheus,container_memory_rss,auth-gateway-41b4f33-14ef9,identity,staging-use2-eks,35722.762,37461.683,20,2026-06-23 12:00:00
448,2026-06-19 15:33:42,prometheus,cloudwatch,process_open_fds,inventory-svc-4ccbe67-9cbde,inventory,dr-use1-eks,24401.524,25572.811,4,2026-06-23 12:00:00
