id,correlation_id,source_agent_id,target_agent_id,message_type,message_data,priority,processing_time_ms,success,error_message,retry_count,sent_at,processed_at,environment
193,0f34a631-144f-5c4f-4dcb-8705b84ab3fb,cluster_manager-staging-use2-eks-01,cluster_manager-prod-usw2-eks-01,escalation,"{""type"":""escalation"",""pod"":""recommendation-e5d5555-c6e9b"",""prob"":0.507}",critical,416,true,,0,2026-06-06 21:05:06,2026-06-06 21:05:06,staging
194,ca775457-2237-d625-b014-126120d09254,worker-staging-use2-eks-04,worker-prod-use2-eks-05,prediction,"{""type"":""prediction"",""pod"":""checkout-web-2e5d994-d724e"",""prob"":0.706}",normal,384,true,,0,2026-06-13 15:10:05,2026-06-13 15:10:05,staging
195,10f39017-e806-71e3-6e40-b10cb4bc8611,worker-staging-use2-eks-02,worker-prod-use2-eks-00,heartbeat,"{""type"":""heartbeat"",""pod"":""ledger-svc-1232e29-49ea1"",""prob"":0.962}",low,280,true,,0,2026-06-10 16:21:29,2026-06-10 16:21:29,staging
196,d7e0c3f8-f3f0-bf9d-703d-e17a01942847,cluster_manager-prod-usw2-eks-00,worker-prod-use2-eks-02,action_result,"{""type"":""action_result"",""pod"":""inventory-svc-3e28589-98330"",""prob"":0.657}",high,800,true,,0,2026-06-02 14:56:25,2026-06-02 14:56:26,prod
197,c04f80f7-4f30-f4e0-f02e-4331e4b7e5d7,worker-prod-use2-eks-05,cluster_manager-staging-use2-eks-01,action_request,"{""type"":""action_request"",""pod"":""coredns-47d4438-c55d7"",""prob"":0.847}",high,101,true,,0,2026-06-21 22:29:36,2026-06-21 22:29:37,prod
198,0f3359bb-365f-615b-0c48-a38160469429,cluster_manager-staging-use2-eks-00,worker-dr-use1-eks-04,prediction,"{""type"":""prediction"",""pod"":""orders-worker-0696c96-a62c8"",""prob"":0.273}",critical,571,true,,0,2026-06-17 06:43:32,2026-06-17 06:43:32,staging
199,4dc9dbea-d152-20ce-8b1c-35228ba8c483,worker-prod-usw2-eks-05,cluster_manager-dr-use1-eks-01,ack,"{""type"":""ack"",""pod"":""indexer-4680271-0a829"",""prob"":0.704}",high,464,true,,0,2026-06-13 17:53:11,2026-06-13 17:53:11,prod
200,8976d1bc-ba01-e64a-5d3a-c4a255f364e5,worker-prod-usw2-eks-01,worker-dr-use1-eks-04,action_request,"{""type"":""action_request"",""pod"":""session-store-4732511-0dba8"",""prob"":0.035}",critical,593,true,,0,2026-06-23 01:51:11,2026-06-23 01:51:11,prod
201,b028e807-6f3e-e0c6-eeb1-3788a534757c,cluster_manager-staging-use2-eks-01,worker-dr-use1-eks-05,escalation,"{""type"":""escalation"",""pod"":""ledger-svc-f4a6d64-16dde"",""prob"":0.441}",normal,611,true,,0,2026-06-19 00:06:57,2026-06-19 00:06:57,staging
202,3c56fa80-1b2a-b205-1e7b-33a9e85699c7,worker-prod-usw2-eks-04,worker-staging-use2-eks-05,ack,"{""type"":""ack"",""pod"":""ledger-svc-0744083-43011"",""prob"":0.613}",low,408,false,timeout,2,2026-06-23 08:55:24,2026-06-23 08:55:25,prod
203,f935f0bd-6376-ddd4-e64a-d37bae3c409f,worker-prod-usw2-eks-05,worker-staging-use2-eks-04,action_request,"{""type"":""action_request"",""pod"":""coredns-4a8b365-1d9fc"",""prob"":0.504}",normal,659,false,target unavailable,3,2026-06-03 19:46:38,2026-06-03 19:46:39,prod
204,63f73d61-e275-2b2d-e15a-96e6ed33bf22,worker-prod-use2-eks-00,worker-prod-use2-eks-03,prediction,"{""type"":""prediction"",""pod"":""orders-api-cbca488-26609"",""prob"":0.462}",normal,670,true,,0,2026-05-27 18:17:03,2026-05-27 18:17:04,prod
205,a8275dbc-da85-db11-ae6a-b277b4b925e4,strategist-prod-use2-eks-00,worker-staging-use2-eks-00,query,"{""type"":""query"",""pod"":""orders-worker-0696c96-a62c8"",""prob"":0.774}",normal,771,true,,0,2026-06-14 23:44:53,2026-06-14 23:44:53,prod
206,2ea73227-4b4a-7cbc-d97b-45f984b86071,worker-prod-usw2-eks-04,cluster_manager-prod-usw2-eks-00,ack,"{""type"":""ack"",""pod"":""recommendation-c460126-52814"",""prob"":0.802}",high,143,true,,0,2026-06-15 01:29:59,2026-06-15 01:30:00,prod
207,135d62c4-42e0-2c2b-a22b-c0e52a73b72c,worker-prod-use2-eks-02,worker-prod-usw2-eks-05,prediction,"{""type"":""prediction"",""pod"":""metrics-server-6162d13-d4a14"",""prob"":0.39}",normal,763,true,,0,2026-06-02 00:11:32,2026-06-02 00:11:32,prod
208,ef487786-b4cb-446d-4842-3ebab835ee79,cluster_manager-staging-use2-eks-01,worker-prod-use2-eks-03,query,"{""type"":""query"",""pod"":""ledger-svc-842cd31-95bfa"",""prob"":0.932}",low,417,true,,0,2026-06-14 21:03:30,2026-06-14 21:03:30,staging
209,d015999f-9715-7024-1c1e-96207ebb3373,strategist-dr-use1-eks-00,cluster_manager-prod-use2-eks-01,prediction,"{""type"":""prediction"",""pod"":""config-svc-0f5b883-4b9e2"",""prob"":0.674}",critical,548,true,,0,2026-06-14 12:05:14,2026-06-14 12:05:15,dr
210,83df7520-3453-2d27-3748-7dc96bdc1a74,worker-staging-use2-eks-01,worker-prod-use2-eks-05,action_result,"{""type"":""action_result"",""pod"":""session-store-a097c68-649a1"",""prob"":0.223}",low,559,true,,0,2026-06-16 08:18:49,2026-06-16 08:18:49,staging
211,4f6dea56-1273-ffbc-d38c-8762ebf954cc,worker-staging-use2-eks-04,cluster_manager-dr-use1-eks-00,escalation,"{""type"":""escalation"",""pod"":""cart-svc-0a94879-c1bba"",""prob"":0.398}",low,173,true,,0,2026-06-13 13:51:04,2026-06-13 13:51:05,staging
212,3c906249-afa0-fce2-100c-d5fe5a73baef,worker-dr-use1-eks-00,cluster_manager-prod-use2-eks-01,query,"{""type"":""query"",""pod"":""orders-api-8330e48-f22f4"",""prob"":0.157}",high,685,true,,0,2026-06-14 02:17:46,2026-06-14 02:17:46,dr
213,6b01c0ac-c9ce-3a38-0ca2-9611016fd84c,worker-prod-use2-eks-03,worker-dr-use1-eks-05,escalation,"{""type"":""escalation"",""pod"":""checkout-web-ec64e26-f37ce"",""prob"":0.736}",high,341,true,,0,2026-06-23 01:17:12,2026-06-23 01:17:12,prod
214,05698822-17a6-17ae-1cb8-cd2acdcdedb2,worker-prod-use2-eks-00,worker-prod-use2-eks-05,action_result,"{""type"":""action_result"",""pod"":""checkout-web-2b77739-52fdd"",""prob"":0.448}",critical,405,true,,0,2026-05-24 14:27:01,2026-05-24 14:27:02,prod
215,a5329c1d-f62d-7ea5-00c4-87ac3c993770,worker-dr-use1-eks-01,worker-dr-use1-eks-00,ack,"{""type"":""ack"",""pod"":""coredns-b16ea15-07544"",""prob"":0.044}",low,695,true,,0,2026-06-06 02:49:16,2026-06-06 02:49:16,dr
216,2d79a685-b12b-3f12-125b-1f9140afbbec,cluster_manager-dr-use1-eks-01,worker-prod-use2-eks-01,action_request,"{""type"":""action_request"",""pod"":""config-svc-d193d56-68bd9"",""prob"":0.9}",normal,112,true,,0,2026-06-09 07:36:54,2026-06-09 07:36:54,dr
217,59e96215-db56-e8af-1ef4-7613574cd4f5,strategist-dr-use1-eks-00,worker-prod-usw2-eks-03,action_request,"{""type"":""action_request"",""pod"":""checkout-web-ec64e26-f37ce"",""prob"":0.381}",normal,763,true,,0,2026-06-02 02:56:36,2026-06-02 02:56:36,dr
218,fed0bb71-bc1a-72b2-c14d-73c8704f1d2e,worker-staging-use2-eks-03,worker-prod-use2-eks-00,escalation,"{""type"":""escalation"",""pod"":""payments-api-1e23165-1e35b"",""prob"":0.481}",low,316,true,,0,2026-05-31 17:48:36,2026-05-31 17:48:36,staging
219,9f00fc1e-d7fa-beed-1654-7f5aa3fcbcff,worker-prod-usw2-eks-00,worker-staging-use2-eks-02,query,"{""type"":""query"",""pod"":""inventory-svc-1d6f570-1b50d"",""prob"":0.727}",normal,105,true,,0,2026-06-02 22:17:42,2026-06-02 22:17:43,prod
220,702f883f-d4e9-1567-0017-bd43856826ce,worker-staging-use2-eks-05,cluster_manager-prod-use2-eks-01,escalation,"{""type"":""escalation"",""pod"":""ledger-svc-f4a6d64-16dde"",""prob"":0.618}",normal,671,true,,0,2026-06-12 17:17:18,2026-06-12 17:17:19,staging
221,9848dda0-ac46-6e3e-4ea2-3b51cc2402b6,worker-staging-use2-eks-02,worker-dr-use1-eks-03,heartbeat,"{""type"":""heartbeat"",""pod"":""image-resizer-6542c92-1100b"",""prob"":0.392}",normal,247,true,,0,2026-06-21 02:24:52,2026-06-21 02:24:52,staging
222,4b713581-e242-456c-6cde-75c473b03b14,strategist-prod-usw2-eks-00,worker-prod-usw2-eks-04,query,"{""type"":""query"",""pod"":""config-svc-ddd1723-06ca5"",""prob"":0.503}",high,637,true,,0,2026-06-05 02:17:36,2026-06-05 02:17:36,prod
223,dc3d93bf-7609-5603-c0dc-26645374d77f,worker-prod-usw2-eks-03,cluster_manager-dr-use1-eks-01,action_request,"{""type"":""action_request"",""pod"":""checkout-web-c343d41-6a8d2"",""prob"":0.709}",high,151,true,,0,2026-06-14 07:10:53,2026-06-14 07:10:53,prod
224,a5f27c9b-e5e1-a7b6-425c-34099f620596,strategist-prod-usw2-eks-00,worker-prod-usw2-eks-00,ack,"{""type"":""ack"",""pod"":""auth-gateway-7b28269-a7447"",""prob"":0.212}",high,635,true,,0,2026-05-31 01:05:49,2026-05-31 01:05:49,prod
225,4d3a5272-175b-58fd-c0ba-cad6bc4ca75b,cluster_manager-prod-use2-eks-01,worker-dr-use1-eks-05,ack,"{""type"":""ack"",""pod"":""image-resizer-7bb3c89-50e74"",""prob"":0.775}",critical,583,true,,0,2026-06-15 05:08:46,2026-06-15 05:08:47,prod
226,c360a62c-4113-f8c1-a7ff-73fc1ee440ce,worker-prod-use2-eks-00,worker-prod-usw2-eks-03,ack,"{""type"":""ack"",""pod"":""payments-api-c9c2b74-00142"",""prob"":0.374}",normal,776,true,,0,2026-06-01 06:34:53,2026-06-01 06:34:53,prod
227,627fef71-288c-fc72-c128-6a7186682a57,worker-prod-usw2-eks-05,worker-staging-use2-eks-04,action_request,"{""type"":""action_request"",""pod"":""recommendation-e5d5555-c6e9b"",""prob"":0.347}",low,644,true,,0,2026-06-12 20:10:21,2026-06-12 20:10:21,prod
228,13abf0ba-c6ab-1607-1fa9-154e358190f7,worker-prod-usw2-eks-00,cluster_manager-prod-use2-eks-01,prediction,"{""type"":""prediction"",""pod"":""coredns-b16ea15-07544"",""prob"":0.477}",critical,398,false,schema mismatch,1,2026-05-31 17:29:21,2026-05-31 17:29:21,prod
229,0a9bb767-8a92-1c9c-99b6-d6e2b8513c89,worker-staging-use2-eks-00,worker-prod-use2-eks-00,prediction,"{""type"":""prediction"",""pod"":""search-api-1605640-8abaf"",""prob"":0.426}",normal,391,true,,0,2026-06-11 17:13:29,2026-06-11 17:13:30,staging
230,005efd61-fca1-c860-7e1f-f57c602e15a7,worker-staging-use2-eks-03,worker-prod-usw2-eks-01,action_result,"{""type"":""action_result"",""pod"":""ledger-svc-204e643-7d23b"",""prob"":0.368}",normal,443,true,,0,2026-06-02 21:09:16,2026-06-02 21:09:17,staging
231,00f6569f-d72f-6df8-1b9b-1b1ce73e02ff,worker-dr-use1-eks-01,worker-prod-usw2-eks-02,action_result,"{""type"":""action_result"",""pod"":""recommendation-c460126-52814"",""prob"":0.277}",low,120,true,,0,2026-06-22 20:45:29,2026-06-22 20:45:29,dr
232,30cffcac-ba3c-3a46-744a-df7e6646c4d5,cluster_manager-prod-usw2-eks-01,worker-staging-use2-eks-05,ack,"{""type"":""ack"",""pod"":""payments-api-1e23165-1e35b"",""prob"":0.905}",high,752,true,,0,2026-05-27 16:33:28,2026-05-27 16:33:28,prod
233,e0d13e49-6c0a-736a-566e-4890ce76cfb4,worker-prod-usw2-eks-00,worker-prod-usw2-eks-02,ack,"{""type"":""ack"",""pod"":""image-resizer-7bb3c89-50e74"",""prob"":0.03}",critical,45,true,,0,2026-06-20 07:20:34,2026-06-20 07:20:34,prod
234,4e25f5fe-b181-1652-8fca-9ede5bf7e2af,worker-prod-usw2-eks-04,worker-dr-use1-eks-00,action_result,"{""type"":""action_result"",""pod"":""payments-worker-bff7264-02c23"",""prob"":0.996}",critical,775,true,,0,2026-06-01 16:27:02,2026-06-01 16:27:02,prod
235,2b860662-9794-c160-942e-dd51097d8ea7,worker-prod-usw2-eks-02,worker-prod-usw2-eks-01,ack,"{""type"":""ack"",""pod"":""payments-api-b9a1287-dbbfe"",""prob"":0.73}",high,753,true,,0,2026-05-31 20:51:10,2026-05-31 20:51:11,prod
236,7e4c22d6-da96-c7d6-77ed-ec45be2ac36d,worker-dr-use1-eks-00,cluster_manager-dr-use1-eks-01,ack,"{""type"":""ack"",""pod"":""payments-api-1e23165-1e35b"",""prob"":0.824}",normal,10,true,,0,2026-06-05 06:13:52,2026-06-05 06:13:52,dr
237,0a50b087-1232-593a-0940-031c066aee5d,cluster_manager-dr-use1-eks-00,cluster_manager-staging-use2-eks-00,ack,"{""type"":""ack"",""pod"":""auth-gateway-ebb2b70-575e4"",""prob"":0.544}",high,175,true,,0,2026-06-04 01:26:48,2026-06-04 01:26:49,dr
238,fb15eded-c434-0e4b-7c24-35c6c25f57e1,worker-staging-use2-eks-00,strategist-prod-usw2-eks-00,prediction,"{""type"":""prediction"",""pod"":""search-api-8ca0b98-505ff"",""prob"":0.987}",critical,260,true,,0,2026-05-31 10:23:23,2026-05-31 10:23:23,staging
239,a7fb11a8-2a7d-811c-f497-6bb514957dd8,worker-prod-use2-eks-00,cluster_manager-prod-use2-eks-00,action_result,"{""type"":""action_result"",""pod"":""ledger-svc-204e643-7d23b"",""prob"":0.148}",low,65,true,,0,2026-05-26 07:05:11,2026-05-26 07:05:11,prod
240,97cb4c7c-83fd-ccc4-7f38-61e63fdd0aa4,worker-staging-use2-eks-02,cluster_manager-prod-use2-eks-01,action_request,"{""type"":""action_request"",""pod"":""notifications-c882a21-88bb7"",""prob"":0.709}",high,556,true,,0,2026-05-30 11:14:00,2026-05-30 11:14:00,staging
241,b2bab19e-516a-f258-1c43-b796f9d930e2,worker-staging-use2-eks-03,strategist-prod-use2-eks-00,action_result,"{""type"":""action_result"",""pod"":""payments-api-423b015-b80bd"",""prob"":0.063}",normal,449,true,,0,2026-06-04 07:43:17,2026-06-04 07:43:17,staging
242,c0fa44ce-b621-d0ee-5806-43f21ee2250c,worker-staging-use2-eks-00,cluster_manager-prod-use2-eks-01,ack,"{""type"":""ack"",""pod"":""payments-api-c9c2b74-00142"",""prob"":0.28}",normal,571,true,,0,2026-06-01 08:27:26,2026-06-01 08:27:26,staging
243,31f5c78e-da13-1ff2-e4be-4f2703e249a7,cluster_manager-staging-use2-eks-00,cluster_manager-prod-use2-eks-01,action_request,"{""type"":""action_request"",""pod"":""recommendation-2071c72-c0b22"",""prob"":0.475}",normal,131,true,,0,2026-05-26 12:26:40,2026-05-26 12:26:41,staging
244,f60e53ee-689d-a4f7-6765-bbd7dc02097a,cluster_manager-staging-use2-eks-00,worker-prod-usw2-eks-00,escalation,"{""type"":""escalation"",""pod"":""indexer-6af7422-f66fc"",""prob"":0.655}",critical,724,true,,0,2026-06-07 16:05:14,2026-06-07 16:05:14,staging
245,77aba482-c8f0-ca91-f066-89b6ec8df2ae,worker-prod-usw2-eks-05,cluster_manager-staging-use2-eks-00,query,"{""type"":""query"",""pod"":""auth-gateway-7d2aa28-56f78"",""prob"":0.895}",critical,103,true,,0,2026-06-21 12:46:09,2026-06-21 12:46:09,prod
246,1d5dbdec-7472-72ae-b3f8-56910756ccef,worker-staging-use2-eks-04,cluster_manager-staging-use2-eks-00,action_result,"{""type"":""action_result"",""pod"":""checkout-web-6e9e217-a5c79"",""prob"":0.822}",normal,465,true,,0,2026-06-04 19:13:02,2026-06-04 19:13:02,staging
247,ed48f5ad-c492-d4a3-4564-a013e4a7e893,cluster_manager-prod-usw2-eks-01,worker-prod-usw2-eks-01,action_result,"{""type"":""action_result"",""pod"":""search-api-d416b43-7cb20"",""prob"":0.044}",normal,159,true,,0,2026-05-24 15:59:29,2026-05-24 15:59:29,prod
248,f068d203-62ab-f502-5692-e8380e60fdf9,strategist-prod-use2-eks-00,worker-staging-use2-eks-01,query,"{""type"":""query"",""pod"":""indexer-6c1eb29-ca471"",""prob"":0.603}",high,409,true,,0,2026-06-09 06:46:58,2026-06-09 06:46:58,prod
249,07a33550-3773-fabc-add0-aa4e59fa7969,worker-dr-use1-eks-05,worker-prod-use2-eks-05,action_request,"{""type"":""action_request"",""pod"":""inventory-svc-bf8f159-02345"",""prob"":0.358}",critical,100,true,,0,2026-06-11 18:32:24,2026-06-11 18:32:24,dr
250,e06c2020-3c16-0ef6-500b-b0d8944b3b5b,worker-staging-use2-eks-01,cluster_manager-prod-usw2-eks-01,action_result,"{""type"":""action_result"",""pod"":""orders-worker-06e2683-7270e"",""prob"":0.04}",low,657,true,,0,2026-06-22 14:07:37,2026-06-22 14:07:38,staging
251,eab65138-fafb-ecab-7c65-0858b366b1eb,worker-prod-use2-eks-05,worker-prod-usw2-eks-03,heartbeat,"{""type"":""heartbeat"",""pod"":""checkout-web-aca9086-f5fe6"",""prob"":0.159}",high,532,true,,0,2026-06-01 17:45:01,2026-06-01 17:45:02,prod
252,ae63dd99-1f94-602f-76d5-320bf95d9ac5,cluster_manager-dr-use1-eks-01,worker-dr-use1-eks-04,prediction,"{""type"":""prediction"",""pod"":""config-svc-ddd1723-06ca5"",""prob"":0.638}",high,17,true,,0,2026-06-09 04:31:22,2026-06-09 04:31:23,dr
253,629038a5-66c9-03f1-37fa-202198f5c00b,cluster_manager-staging-use2-eks-01,worker-dr-use1-eks-01,query,"{""type"":""query"",""pod"":""search-api-d416b43-7cb20"",""prob"":0.968}",high,330,true,,0,2026-05-26 22:11:34,2026-05-26 22:11:35,staging
254,12fd714d-5ec2-3075-3b67-cbf95059dedc,worker-dr-use1-eks-03,worker-prod-usw2-eks-05,action_result,"{""type"":""action_result"",""pod"":""search-api-15a6d76-12766"",""prob"":0.324}",critical,317,true,,0,2026-06-22 14:43:16,2026-06-22 14:43:17,dr
255,59e11066-5e4a-4799-4296-9d9441bdbcc9,cluster_manager-staging-use2-eks-00,worker-staging-use2-eks-03,prediction,"{""type"":""prediction"",""pod"":""search-api-1271443-2f040"",""prob"":0.162}",normal,61,true,,0,2026-06-10 01:14:04,2026-06-10 01:14:04,staging
256,a31f44cc-9a28-ce68-d1b1-dcd357297603,worker-staging-use2-eks-05,worker-prod-use2-eks-00,escalation,"{""type"":""escalation"",""pod"":""config-svc-929cd33-16be4"",""prob"":0.607}",high,23,true,,0,2026-06-17 18:28:26,2026-06-17 18:28:26,staging
257,0f1e8c88-be86-7b23-bc64-e5d7f089c5d0,strategist-staging-use2-eks-00,worker-dr-use1-eks-03,ack,"{""type"":""ack"",""pod"":""notifications-b036879-82982"",""prob"":0.336}",low,303,true,,0,2026-06-02 01:21:44,2026-06-02 01:21:45,staging
258,8ea35b33-db66-1121-561d-3bf0445fca27,worker-dr-use1-eks-02,worker-staging-use2-eks-04,action_result,"{""type"":""action_result"",""pod"":""recommendation-c460126-52814"",""prob"":0.225}",normal,523,true,,0,2026-06-04 04:36:09,2026-06-04 04:36:09,dr
259,b9303bd8-66c7-f2e7-d3db-ecc82218e08e,worker-prod-use2-eks-02,cluster_manager-prod-usw2-eks-00,escalation,"{""type"":""escalation"",""pod"":""orders-worker-0696c96-a62c8"",""prob"":0.283}",critical,776,true,,0,2026-06-01 12:19:24,2026-06-01 12:19:24,prod
260,7731df33-146f-98fa-2fca-38935e234dfe,worker-staging-use2-eks-00,worker-prod-usw2-eks-01,prediction,"{""type"":""prediction"",""pod"":""notifications-1938743-28dca"",""prob"":0.873}",normal,603,true,,0,2026-06-07 21:47:03,2026-06-07 21:47:03,staging
261,8961cfb6-323a-fd19-e24a-fd9dcdb482dc,worker-staging-use2-eks-04,worker-prod-usw2-eks-01,escalation,"{""type"":""escalation"",""pod"":""payments-api-2729261-453da"",""prob"":0.641}",high,191,true,,0,2026-06-05 08:58:28,2026-06-05 08:58:28,staging
262,cee3e4dc-64ce-3450-944b-d0125690b406,worker-prod-usw2-eks-03,worker-staging-use2-eks-02,action_result,"{""type"":""action_result"",""pod"":""payments-worker-bbc0947-0aa1a"",""prob"":0.164}",normal,692,true,,0,2026-06-01 03:35:34,2026-06-01 03:35:34,prod
263,86c013f4-5f63-3fa7-63d6-f4124a8f4c99,worker-prod-use2-eks-04,worker-prod-use2-eks-02,query,"{""type"":""query"",""pod"":""config-svc-370d832-a686a"",""prob"":0.83}",critical,659,true,,0,2026-06-02 08:40:23,2026-06-02 08:40:23,prod
264,8aae1084-0628-a22a-80b7-2cea41f1bfab,worker-prod-use2-eks-02,worker-staging-use2-eks-03,ack,"{""type"":""ack"",""pod"":""payments-worker-1d1bf52-dff66"",""prob"":0.211}",high,292,true,,0,2026-05-27 16:15:19,2026-05-27 16:15:20,prod
265,2f000944-2ebd-92f8-50a0-23b0fd437760,cluster_manager-dr-use1-eks-00,worker-staging-use2-eks-03,heartbeat,"{""type"":""heartbeat"",""pod"":""cart-svc-ee38458-64d46"",""prob"":0.65}",normal,403,true,,0,2026-06-02 02:53:13,2026-06-02 02:53:13,dr
266,404e5576-3295-a0c9-ba8d-8d08cf1d0436,worker-dr-use1-eks-04,strategist-prod-usw2-eks-00,action_result,"{""type"":""action_result"",""pod"":""session-store-28ebc77-cf7c8"",""prob"":0.476}",normal,771,true,,0,2026-06-22 21:03:35,2026-06-22 21:03:35,dr
267,28d13ba0-a408-86f4-611d-4ba2ac2e064d,cluster_manager-prod-usw2-eks-00,worker-staging-use2-eks-04,action_request,"{""type"":""action_request"",""pod"":""notifications-b2aff41-e1772"",""prob"":0.211}",high,140,true,,0,2026-05-28 08:45:40,2026-05-28 08:45:40,prod
268,3e3d00bc-96aa-b402-0cfd-852e3b5aa7ec,worker-staging-use2-eks-02,worker-prod-use2-eks-02,ack,"{""type"":""ack"",""pod"":""session-store-28ebc77-cf7c8"",""prob"":0.851}",high,262,true,,0,2026-05-28 15:27:50,2026-05-28 15:27:51,staging
269,dfbb3f24-2188-f76b-18c9-e24e88edc73b,strategist-dr-use1-eks-00,worker-staging-use2-eks-03,escalation,"{""type"":""escalation"",""pod"":""session-store-4732511-0dba8"",""prob"":0.767}",critical,468,true,,0,2026-06-16 21:16:58,2026-06-16 21:16:59,dr
270,e7bc95fb-af3c-cb50-8136-8ad5b0c9378c,cluster_manager-staging-use2-eks-00,worker-prod-usw2-eks-04,ack,"{""type"":""ack"",""pod"":""inventory-svc-df6d343-0a45b"",""prob"":0.191}",normal,356,true,,0,2026-05-30 10:53:29,2026-05-30 10:53:30,staging
271,ce87a981-9b66-db6e-3144-5f6440db1e70,cluster_manager-staging-use2-eks-00,cluster_manager-prod-usw2-eks-01,heartbeat,"{""type"":""heartbeat"",""pod"":""search-api-1271443-2f040"",""prob"":0.921}",high,535,true,,0,2026-05-31 13:32:37,2026-05-31 13:32:37,staging
272,3cc4c952-c6b7-9f34-0934-f44dc33efda4,worker-prod-usw2-eks-03,worker-prod-use2-eks-01,ack,"{""type"":""ack"",""pod"":""coredns-4a8b365-1d9fc"",""prob"":0.892}",normal,287,true,,0,2026-05-27 20:59:53,2026-05-27 20:59:54,prod
273,d0e32d12-dc34-1e72-9714-1ac21eac9b0b,strategist-prod-usw2-eks-00,strategist-prod-use2-eks-00,action_result,"{""type"":""action_result"",""pod"":""orders-worker-8482791-f2d9f"",""prob"":0.955}",high,164,true,,0,2026-06-13 23:50:28,2026-06-13 23:50:28,prod
274,12373ba5-518e-3ee1-5ad5-30cb71194be4,worker-dr-use1-eks-03,worker-prod-use2-eks-04,escalation,"{""type"":""escalation"",""pod"":""orders-api-bfb2f93-32ad3"",""prob"":0.62}",high,433,true,,0,2026-05-28 03:02:17,2026-05-28 03:02:17,dr
275,04198520-0adf-3c2b-6214-7338adf3eb1c,strategist-prod-use2-eks-00,worker-prod-use2-eks-04,action_request,"{""type"":""action_request"",""pod"":""orders-api-402bb51-ad48f"",""prob"":0.053}",critical,207,true,,0,2026-06-02 23:57:56,2026-06-02 23:57:57,prod
276,4a125de7-66e8-d40e-02b8-3691a7c22d85,worker-staging-use2-eks-05,cluster_manager-dr-use1-eks-01,escalation,"{""type"":""escalation"",""pod"":""inventory-svc-df6d343-0a45b"",""prob"":0.212}",critical,667,true,,0,2026-05-29 16:26:35,2026-05-29 16:26:35,staging
277,4d9f9c61-2c32-f20c-9263-21002f4e9f0a,worker-dr-use1-eks-04,worker-prod-use2-eks-00,query,"{""type"":""query"",""pod"":""cart-svc-da3cf51-00806"",""prob"":0.45}",normal,555,true,,0,2026-05-24 16:50:40,2026-05-24 16:50:40,dr
278,8ee6f626-094d-4e1b-49c5-39d525eef87c,worker-prod-usw2-eks-01,strategist-staging-use2-eks-00,prediction,"{""type"":""prediction"",""pod"":""recommendation-c460126-52814"",""prob"":0.181}",critical,671,true,,0,2026-06-05 17:15:00,2026-06-05 17:15:00,prod
279,f29f3b55-26f5-539b-0c90-7cd17993dfe5,worker-prod-use2-eks-04,strategist-prod-usw2-eks-00,ack,"{""type"":""ack"",""pod"":""payments-api-58c5e74-26d34"",""prob"":0.479}",critical,776,true,,0,2026-06-11 09:42:30,2026-06-11 09:42:30,prod
280,b162c167-c36d-db5d-fe04-c664b2ac12e9,worker-staging-use2-eks-03,worker-prod-usw2-eks-03,ack,"{""type"":""ack"",""pod"":""search-api-61d1d17-0014f"",""prob"":0.789}",high,532,true,,0,2026-06-17 08:30:37,2026-06-17 08:30:37,staging
281,8097bd50-22cd-f4d0-7988-3d917a905646,worker-staging-use2-eks-05,cluster_manager-prod-use2-eks-00,prediction,"{""type"":""prediction"",""pod"":""ledger-svc-1232e29-49ea1"",""prob"":0.812}",critical,28,true,,0,2026-06-03 12:43:08,2026-06-03 12:43:08,staging
282,85c9bdf9-12ab-5fe4-12fb-b58a6f691e23,worker-prod-use2-eks-01,worker-prod-use2-eks-03,query,"{""type"":""query"",""pod"":""payments-worker-6e38c94-75bbf"",""prob"":0.093}",critical,220,true,,0,2026-05-26 07:33:54,2026-05-26 07:33:55,prod
283,752673d9-d2ac-c233-e80d-f77e4b13c3b4,strategist-staging-use2-eks-00,cluster_manager-prod-usw2-eks-01,query,"{""type"":""query"",""pod"":""orders-api-402bb51-ad48f"",""prob"":0.453}",normal,666,true,,0,2026-06-02 07:43:20,2026-06-02 07:43:20,staging
284,744220c7-cd12-1538-14d0-ebe493ec6c73,worker-dr-use1-eks-01,cluster_manager-prod-use2-eks-01,escalation,"{""type"":""escalation"",""pod"":""config-svc-ddd1723-06ca5"",""prob"":0.454}",high,515,true,,0,2026-06-22 03:03:34,2026-06-22 03:03:34,dr
285,6afdc230-fe72-4d79-db65-e14157037ed1,cluster_manager-staging-use2-eks-00,worker-staging-use2-eks-01,action_result,"{""type"":""action_result"",""pod"":""ledger-svc-842cd31-95bfa"",""prob"":0.415}",normal,655,true,,0,2026-06-18 07:20:27,2026-06-18 07:20:27,staging
286,b803dad6-8c18-8d0d-cbfc-009781a75a2a,worker-prod-use2-eks-01,worker-dr-use1-eks-01,action_request,"{""type"":""action_request"",""pod"":""notifications-b2aff41-e1772"",""prob"":0.949}",low,687,true,,0,2026-06-05 21:31:12,2026-06-05 21:31:12,prod
287,c7ff11d5-95e1-8799-6504-941837c8e33e,cluster_manager-prod-usw2-eks-00,worker-prod-usw2-eks-03,ack,"{""type"":""ack"",""pod"":""notifications-26e9347-44fc8"",""prob"":0.841}",normal,392,true,,0,2026-05-28 05:31:40,2026-05-28 05:31:41,prod
