id,timestamp,source,reason,metric_name,raw_value,pod_name,namespace,count,created_at
191,2026-06-09 05:39:18,prometheus,stale_timestamp,tcp_established,,inventory-svc-1d6f570-1b50d,inventory,28,2026-06-23 12:00:00
192,2026-06-03 06:59:39,prometheus,stale_timestamp,container_memory_working_set_bytes,-1,cart-svc-ee38458-64d46,checkout,28,2026-06-23 12:00:00
193,2026-06-07 09:09:06,cloudwatch,negative_value,container_network_receive_bytes_total,NaN,search-api-1271443-2f040,search,23,2026-06-23 12:00:00
194,2026-05-28 14:32:09,sysdig,nan,kube_pod_container_status_restarts_total,1e309,payments-api-1e23165-1e35b,payments,11,2026-06-23 12:00:00
195,2026-06-04 21:44:39,cloudwatch,null_value,container_network_receive_bytes_total,-1,checkout-web-2b77739-52fdd,checkout,22,2026-06-23 12:00:00
196,2026-06-03 17:24:16,sysdig,stale_timestamp,container_cpu_usage_seconds_total,NaN,payments-api-c9c2b74-00142,payments,8,2026-06-23 12:00:00
197,2026-06-19 05:37:28,sysdig,stale_timestamp,go_gc_duration_seconds,,recommendation-87e3198-026ea,search,23,2026-06-23 12:00:00
198,2026-06-16 06:07:13,cloudwatch,out_of_range,container_memory_rss,1e309,ledger-svc-0744083-43011,ledger,21,2026-06-23 12:00:00
199,2026-06-14 10:43:19,prometheus,null_value,tcp_established,1e309,coredns-4a8b365-1d9fc,kube-system,4,2026-06-23 12:00:00
200,2026-06-22 16:46:41,sysdig,nan,http_request_duration_ms,,payments-worker-bbc0947-0aa1a,payments,7,2026-06-23 12:00:00
201,2026-06-22 13:08:51,cloudwatch,out_of_range,container_memory_rss,,payments-api-1e23165-1e35b,payments,10,2026-06-23 12:00:00
202,2026-06-13 15:27:20,cloudwatch,null_value,http_request_duration_ms,,inventory-svc-3e28589-98330,inventory,11,2026-06-23 12:00:00
203,2026-06-04 09:04:47,cloudwatch,negative_value,go_gc_duration_seconds,,payments-api-b9a1287-dbbfe,payments,12,2026-06-23 12:00:00
204,2026-06-09 08:47:04,cloudwatch,null_value,http_requests_total,null,session-store-d825e25-14f9f,identity,28,2026-06-23 12:00:00
205,2026-06-03 16:43:43,cloudwatch,stale_timestamp,tcp_established,null,cart-svc-882ca58-64a75,checkout,1,2026-06-23 12:00:00
206,2026-05-27 05:34:05,cloudwatch,stale_timestamp,process_open_fds,1e309,cart-svc-26a7d77-aafdc,checkout,18,2026-06-23 12:00:00
207,2026-06-02 17:53:32,sysdig,stale_timestamp,http_request_duration_ms,NaN,session-store-1ac5266-1ca26,identity,5,2026-06-23 12:00:00
208,2026-06-07 05:05:45,cloudwatch,nan,container_memory_working_set_bytes,1e309,coredns-e513a45-fb7bf,kube-system,29,2026-06-23 12:00:00
209,2026-06-20 01:37:35,prometheus,nan,go_gc_duration_seconds,,indexer-6af7422-f66fc,search,26,2026-06-23 12:00:00
210,2026-06-02 16:31:08,cloudwatch,nan,tcp_established,null,cart-svc-527eb80-045c0,checkout,15,2026-06-23 12:00:00
211,2026-05-26 04:22:41,prometheus,stale_timestamp,go_gc_duration_seconds,-1,checkout-web-c343d41-6a8d2,checkout,4,2026-06-23 12:00:00
212,2026-06-06 12:16:33,prometheus,null_value,go_gc_duration_seconds,NaN,search-api-a47d446-4ffe2,search,3,2026-06-23 12:00:00
213,2026-06-16 03:30:22,sysdig,null_value,container_network_receive_bytes_total,-1,notifications-1938743-28dca,notifications,10,2026-06-23 12:00:00
214,2026-05-28 09:35:48,cloudwatch,out_of_range,container_fs_usage_bytes,NaN,cart-svc-ee38458-64d46,checkout,12,2026-06-23 12:00:00
215,2026-05-29 09:15:19,sysdig,null_value,container_memory_working_set_bytes,null,ledger-svc-0744083-43011,ledger,25,2026-06-23 12:00:00
216,2026-05-27 08:32:40,sysdig,negative_value,go_gc_duration_seconds,,auth-gateway-ec6b034-0575b,identity,17,2026-06-23 12:00:00
217,2026-05-24 21:47:04,cloudwatch,out_of_range,container_memory_working_set_bytes,1e309,orders-api-402bb51-ad48f,orders,22,2026-06-23 12:00:00
218,2026-05-27 20:29:15,sysdig,out_of_range,go_gc_duration_seconds,,search-api-eff0684-a368a,search,26,2026-06-23 12:00:00
219,2026-05-31 21:16:37,prometheus,nan,tcp_established,1e309,notifications-26e9347-44fc8,notifications,22,2026-06-23 12:00:00
220,2026-06-01 04:17:42,cloudwatch,out_of_range,container_memory_working_set_bytes,1e309,inventory-svc-4453f63-e15f3,inventory,15,2026-06-23 12:00:00
221,2026-06-02 23:44:06,prometheus,out_of_range,container_memory_rss,NaN,checkout-web-2b77739-52fdd,checkout,29,2026-06-23 12:00:00
222,2026-06-15 16:02:11,sysdig,out_of_range,container_network_receive_bytes_total,,checkout-web-2b77739-52fdd,checkout,13,2026-06-23 12:00:00
223,2026-05-28 18:35:57,sysdig,out_of_range,container_network_receive_bytes_total,-1,payments-worker-bff7264-02c23,payments,14,2026-06-23 12:00:00
224,2026-05-30 11:55:49,prometheus,null_value,process_open_fds,1e309,payments-worker-7a57672-86691,payments,16,2026-06-23 12:00:00
225,2026-06-07 05:46:15,cloudwatch,negative_value,http_requests_total,NaN,cart-svc-51c2594-4d271,checkout,13,2026-06-23 12:00:00
226,2026-05-30 02:51:33,prometheus,nan,process_open_fds,NaN,payments-worker-bff7264-02c23,payments,11,2026-06-23 12:00:00
227,2026-06-04 17:39:35,sysdig,stale_timestamp,process_open_fds,1e309,notifications-1938743-28dca,notifications,17,2026-06-23 12:00:00
228,2026-06-18 13:48:10,cloudwatch,stale_timestamp,go_gc_duration_seconds,NaN,cart-svc-da3cf51-00806,checkout,10,2026-06-23 12:00:00
229,2026-05-30 19:34:46,prometheus,out_of_range,kube_pod_container_status_restarts_total,,checkout-web-6e9e217-a5c79,checkout,23,2026-06-23 12:00:00
230,2026-06-13 19:56:59,sysdig,out_of_range,container_cpu_usage_seconds_total,null,cart-svc-0a94879-c1bba,checkout,26,2026-06-23 12:00:00
231,2026-05-28 12:46:53,cloudwatch,nan,tcp_established,-1,search-api-1605640-8abaf,search,5,2026-06-23 12:00:00
232,2026-05-28 02:11:33,sysdig,null_value,container_cpu_usage_seconds_total,-1,auth-gateway-9bddb17-f3d59,identity,21,2026-06-23 12:00:00
233,2026-06-14 00:23:01,prometheus,negative_value,kube_pod_container_status_restarts_total,NaN,orders-worker-f884840-8265c,orders,18,2026-06-23 12:00:00
234,2026-06-04 05:37:40,prometheus,stale_timestamp,container_network_receive_bytes_total,-1,ledger-svc-e00a046-6e2d6,ledger,12,2026-06-23 12:00:00
235,2026-06-19 15:33:48,cloudwatch,out_of_range,http_request_duration_ms,null,metrics-server-e2e6924-29c37,kube-system,14,2026-06-23 12:00:00
236,2026-06-06 13:49:24,prometheus,stale_timestamp,container_memory_rss,null,recommendation-2071c72-c0b22,search,10,2026-06-23 12:00:00
237,2026-06-13 18:34:50,prometheus,out_of_range,container_memory_working_set_bytes,-1,image-resizer-7bb3c89-50e74,platform,9,2026-06-23 12:00:00
238,2026-06-20 09:46:47,sysdig,negative_value,container_network_receive_bytes_total,-1,recommendation-1e52697-e4756,search,3,2026-06-23 12:00:00
239,2026-06-09 04:46:39,cloudwatch,nan,http_request_duration_ms,null,inventory-svc-bf8f159-02345,inventory,23,2026-06-23 12:00:00
240,2026-05-29 05:22:44,cloudwatch,null_value,container_memory_working_set_bytes,,orders-api-e9b4a39-c3784,orders,7,2026-06-23 12:00:00
241,2026-06-20 22:59:53,cloudwatch,null_value,go_gc_duration_seconds,-1,checkout-web-aca9086-f5fe6,checkout,16,2026-06-23 12:00:00
242,2026-06-02 12:06:05,sysdig,negative_value,http_request_duration_ms,NaN,inventory-svc-0d33458-c137f,inventory,19,2026-06-23 12:00:00
243,2026-06-07 21:52:03,sysdig,out_of_range,tcp_established,null,auth-gateway-c975434-e6ef9,identity,4,2026-06-23 12:00:00
244,2026-06-16 07:43:18,sysdig,null_value,container_memory_working_set_bytes,,ledger-svc-e00a046-6e2d6,ledger,22,2026-06-23 12:00:00
245,2026-06-14 05:08:36,sysdig,out_of_range,kube_pod_container_status_restarts_total,-1,session-store-d825e25-14f9f,identity,24,2026-06-23 12:00:00
246,2026-06-21 09:28:16,prometheus,stale_timestamp,container_memory_working_set_bytes,,config-svc-0f5b883-4b9e2,platform,25,2026-06-23 12:00:00
247,2026-06-09 10:12:00,prometheus,stale_timestamp,container_memory_rss,-1,orders-api-8330e48-f22f4,orders,23,2026-06-23 12:00:00
248,2026-06-02 15:05:29,prometheus,negative_value,process_open_fds,null,orders-worker-9681c18-374c7,orders,11,2026-06-23 12:00:00
249,2026-06-06 07:43:49,prometheus,stale_timestamp,go_gc_duration_seconds,NaN,image-resizer-7bb3c89-50e74,platform,26,2026-06-23 12:00:00
250,2026-06-04 23:14:28,sysdig,negative_value,container_fs_usage_bytes,NaN,auth-gateway-fb1c283-81cc8,identity,5,2026-06-23 12:00:00
251,2026-05-31 07:53:48,prometheus,nan,container_cpu_usage_seconds_total,1e309,payments-worker-bff7264-02c23,payments,4,2026-06-23 12:00:00
252,2026-05-29 04:19:38,sysdig,out_of_range,go_gc_duration_seconds,null,search-api-d416b43-7cb20,search,12,2026-06-23 12:00:00
253,2026-06-05 10:30:31,sysdig,nan,container_cpu_usage_seconds_total,null,coredns-47d4438-c55d7,kube-system,20,2026-06-23 12:00:00
254,2026-06-03 02:16:25,prometheus,null_value,container_memory_working_set_bytes,1e309,auth-gateway-7d2aa28-56f78,identity,6,2026-06-23 12:00:00
255,2026-06-22 09:33:23,sysdig,out_of_range,http_request_duration_ms,null,payments-api-1e23165-1e35b,payments,13,2026-06-23 12:00:00
256,2026-06-02 02:40:56,sysdig,out_of_range,container_memory_working_set_bytes,-1,indexer-b07f520-eaf04,search,10,2026-06-23 12:00:00
257,2026-06-21 06:12:36,sysdig,nan,http_request_duration_ms,null,cart-svc-0a94879-c1bba,checkout,30,2026-06-23 12:00:00
258,2026-05-28 17:59:21,cloudwatch,out_of_range,container_memory_working_set_bytes,null,search-api-61d1d17-0014f,search,24,2026-06-23 12:00:00
259,2026-06-19 19:10:27,cloudwatch,null_value,container_memory_working_set_bytes,NaN,auth-gateway-7b28269-a7447,identity,11,2026-06-23 12:00:00
260,2026-06-13 15:24:03,prometheus,nan,container_memory_working_set_bytes,null,checkout-web-2b77739-52fdd,checkout,2,2026-06-23 12:00:00
261,2026-05-25 13:07:43,sysdig,nan,container_memory_rss,,orders-worker-b907131-2627d,orders,18,2026-06-23 12:00:00
262,2026-05-30 09:29:06,sysdig,nan,container_memory_rss,,notifications-1938743-28dca,notifications,27,2026-06-23 12:00:00
263,2026-06-21 21:08:58,prometheus,nan,kube_pod_container_status_restarts_total,,notifications-b036879-82982,notifications,15,2026-06-23 12:00:00
264,2026-06-21 17:14:12,prometheus,stale_timestamp,container_fs_usage_bytes,-1,checkout-web-c2b3638-fa6d0,checkout,29,2026-06-23 12:00:00
265,2026-05-30 08:28:34,sysdig,negative_value,go_gc_duration_seconds,,ledger-svc-204e643-7d23b,ledger,7,2026-06-23 12:00:00
266,2026-05-29 17:18:56,cloudwatch,negative_value,go_gc_duration_seconds,null,search-api-8ca0b98-505ff,search,6,2026-06-23 12:00:00
267,2026-06-12 19:28:01,cloudwatch,null_value,container_cpu_usage_seconds_total,null,coredns-37f1521-4cd3d,kube-system,17,2026-06-23 12:00:00
268,2026-05-31 09:34:47,sysdig,out_of_range,container_memory_working_set_bytes,null,payments-worker-6e38c94-75bbf,payments,30,2026-06-23 12:00:00
269,2026-06-21 12:45:30,cloudwatch,out_of_range,container_memory_rss,null,payments-worker-1d1bf52-dff66,payments,3,2026-06-23 12:00:00
270,2026-06-23 00:14:44,prometheus,negative_value,container_cpu_usage_seconds_total,,payments-worker-6e38c94-75bbf,payments,1,2026-06-23 12:00:00
271,2026-06-21 12:12:41,sysdig,out_of_range,kube_pod_container_status_restarts_total,null,cart-svc-ee38458-64d46,checkout,23,2026-06-23 12:00:00
272,2026-06-03 12:49:53,sysdig,stale_timestamp,container_memory_working_set_bytes,-1,recommendation-c460126-52814,search,11,2026-06-23 12:00:00
273,2026-06-09 15:36:38,prometheus,nan,tcp_established,NaN,ledger-svc-842cd31-95bfa,ledger,10,2026-06-23 12:00:00
274,2026-06-19 10:40:30,sysdig,null_value,container_fs_usage_bytes,,metrics-server-6162d13-d4a14,kube-system,29,2026-06-23 12:00:00
275,2026-06-11 23:18:46,prometheus,nan,http_requests_total,NaN,search-api-61d1d17-0014f,search,13,2026-06-23 12:00:00
276,2026-06-22 22:16:09,sysdig,null_value,container_cpu_usage_seconds_total,null,inventory-svc-bf8f159-02345,inventory,13,2026-06-23 12:00:00
277,2026-05-28 20:22:15,prometheus,negative_value,kube_pod_container_status_restarts_total,1e309,inventory-svc-1d6f570-1b50d,inventory,16,2026-06-23 12:00:00
278,2026-06-19 15:58:16,prometheus,stale_timestamp,container_network_receive_bytes_total,,ledger-svc-0744083-43011,ledger,20,2026-06-23 12:00:00
279,2026-05-29 21:43:20,sysdig,negative_value,container_cpu_usage_seconds_total,,notifications-b2aff41-e1772,notifications,5,2026-06-23 12:00:00
280,2026-06-18 08:10:39,cloudwatch,null_value,tcp_established,null,auth-gateway-7d2aa28-56f78,identity,8,2026-06-23 12:00:00
281,2026-06-20 18:57:00,prometheus,out_of_range,container_memory_working_set_bytes,null,ledger-svc-1232e29-49ea1,ledger,1,2026-06-23 12:00:00
282,2026-06-19 20:16:52,prometheus,stale_timestamp,process_open_fds,null,checkout-web-c343d41-6a8d2,checkout,7,2026-06-23 12:00:00
283,2026-06-07 19:16:18,sysdig,negative_value,container_memory_rss,1e309,checkout-web-4263246-52f3a,checkout,2,2026-06-23 12:00:00
284,2026-06-15 07:56:23,cloudwatch,out_of_range,container_cpu_usage_seconds_total,,checkout-web-47df111-4e24c,checkout,20,2026-06-23 12:00:00
285,2026-06-07 23:19:48,prometheus,stale_timestamp,http_requests_total,,orders-worker-8482791-f2d9f,orders,9,2026-06-23 12:00:00
286,2026-06-17 13:03:35,sysdig,stale_timestamp,tcp_established,null,payments-api-2729261-453da,payments,27,2026-06-23 12:00:00
287,2026-06-14 14:20:22,cloudwatch,out_of_range,kube_pod_container_status_restarts_total,-1,payments-worker-6e38c94-75bbf,payments,16,2026-06-23 12:00:00
288,2026-06-01 02:55:32,sysdig,stale_timestamp,process_open_fds,null,orders-worker-9681c18-374c7,orders,5,2026-06-23 12:00:00
289,2026-06-12 08:20:23,prometheus,nan,container_fs_usage_bytes,1e309,recommendation-87e3198-026ea,search,7,2026-06-23 12:00:00
290,2026-06-07 03:02:56,cloudwatch,negative_value,container_memory_rss,1e309,checkout-web-2e5d994-d724e,checkout,17,2026-06-23 12:00:00
291,2026-06-21 08:09:12,prometheus,nan,tcp_established,1e309,indexer-6af7422-f66fc,search,30,2026-06-23 12:00:00
292,2026-05-26 02:26:52,sysdig,nan,container_memory_working_set_bytes,-1,inventory-svc-3e28589-98330,inventory,4,2026-06-23 12:00:00
293,2026-06-04 02:43:47,sysdig,nan,http_requests_total,,image-resizer-9994630-7c707,platform,25,2026-06-23 12:00:00
294,2026-06-02 19:27:31,sysdig,negative_value,http_request_duration_ms,null,ledger-svc-842cd31-95bfa,ledger,15,2026-06-23 12:00:00
295,2026-05-31 09:37:48,cloudwatch,out_of_range,container_cpu_usage_seconds_total,-1,cart-svc-527eb80-045c0,checkout,28,2026-06-23 12:00:00
296,2026-06-07 12:23:22,cloudwatch,negative_value,http_request_duration_ms,1e309,orders-worker-6ee3345-b0d20,orders,25,2026-06-23 12:00:00
297,2026-06-14 16:21:44,sysdig,out_of_range,process_open_fds,1e309,indexer-b957537-8aa20,search,20,2026-06-23 12:00:00
298,2026-05-24 19:34:18,cloudwatch,stale_timestamp,container_cpu_usage_seconds_total,-1,ledger-svc-e00a046-6e2d6,ledger,9,2026-06-23 12:00:00
299,2026-06-12 11:39:37,cloudwatch,negative_value,container_memory_rss,1e309,cart-svc-ee38458-64d46,checkout,22,2026-06-23 12:00:00
300,2026-06-10 03:01:39,prometheus,negative_value,container_memory_rss,NaN,image-resizer-9683178-b7560,platform,2,2026-06-23 12:00:00
301,2026-06-11 20:00:42,prometheus,negative_value,go_gc_duration_seconds,-1,auth-gateway-c975434-e6ef9,identity,29,2026-06-23 12:00:00
302,2026-06-16 02:42:01,sysdig,null_value,container_fs_usage_bytes,,config-svc-ddd1723-06ca5,platform,25,2026-06-23 12:00:00
303,2026-06-01 07:24:28,cloudwatch,stale_timestamp,process_open_fds,1e309,search-api-1605640-8abaf,search,10,2026-06-23 12:00:00
304,2026-06-16 23:34:44,cloudwatch,nan,container_fs_usage_bytes,null,orders-worker-8482791-f2d9f,orders,9,2026-06-23 12:00:00
305,2026-06-06 22:13:47,prometheus,out_of_range,tcp_established,null,session-store-d825e25-14f9f,identity,21,2026-06-23 12:00:00
306,2026-06-23 09:12:27,sysdig,nan,tcp_established,NaN,indexer-6c1eb29-ca471,search,20,2026-06-23 12:00:00
307,2026-06-12 06:43:06,prometheus,negative_value,go_gc_duration_seconds,,orders-api-bfb2f93-32ad3,orders,4,2026-06-23 12:00:00
308,2026-06-15 16:33:31,cloudwatch,nan,http_request_duration_ms,,cart-svc-26a7d77-aafdc,checkout,14,2026-06-23 12:00:00
309,2026-06-16 07:19:35,cloudwatch,out_of_range,container_memory_working_set_bytes,-1,config-svc-027a395-39a4d,platform,30,2026-06-23 12:00:00
310,2026-06-01 15:49:04,sysdig,negative_value,container_memory_rss,1e309,notifications-c882a21-88bb7,notifications,16,2026-06-23 12:00:00
311,2026-06-01 21:03:13,prometheus,negative_value,kube_pod_container_status_restarts_total,1e309,payments-api-58c5e74-26d34,payments,26,2026-06-23 12:00:00
312,2026-06-20 17:15:20,prometheus,nan,tcp_established,NaN,session-store-4732511-0dba8,identity,15,2026-06-23 12:00:00
313,2026-06-17 02:35:33,cloudwatch,nan,kube_pod_container_status_restarts_total,NaN,inventory-svc-4ccbe67-9cbde,inventory,7,2026-06-23 12:00:00
314,2026-06-16 02:08:12,sysdig,nan,container_memory_working_set_bytes,1e309,checkout-web-2b77739-52fdd,checkout,25,2026-06-23 12:00:00
315,2026-06-19 18:37:43,cloudwatch,out_of_range,container_fs_usage_bytes,null,config-svc-027a395-39a4d,platform,2,2026-06-23 12:00:00
316,2026-06-17 13:20:26,cloudwatch,negative_value,container_memory_working_set_bytes,1e309,orders-api-cbca488-26609,orders,27,2026-06-23 12:00:00
317,2026-06-22 08:42:50,cloudwatch,stale_timestamp,container_cpu_usage_seconds_total,-1,recommendation-1e52697-e4756,search,26,2026-06-23 12:00:00
318,2026-06-23 01:49:12,prometheus,out_of_range,tcp_established,,payments-api-dde4d16-a3d09,payments,16,2026-06-23 12:00:00
319,2026-06-20 00:37:54,prometheus,null_value,process_open_fds,-1,cart-svc-ee38458-64d46,checkout,24,2026-06-23 12:00:00
320,2026-05-31 22:26:54,cloudwatch,stale_timestamp,go_gc_duration_seconds,1e309,inventory-svc-1d6f570-1b50d,inventory,12,2026-06-23 12:00:00
321,2026-05-30 23:28:00,sysdig,stale_timestamp,kube_pod_container_status_restarts_total,null,payments-api-1e23165-1e35b,payments,1,2026-06-23 12:00:00
322,2026-06-21 09:40:19,cloudwatch,stale_timestamp,http_requests_total,-1,search-api-a47d446-4ffe2,search,22,2026-06-23 12:00:00
323,2026-06-17 02:32:38,sysdig,stale_timestamp,go_gc_duration_seconds,null,coredns-47d4438-c55d7,kube-system,29,2026-06-23 12:00:00
324,2026-06-20 02:37:12,cloudwatch,out_of_range,container_network_receive_bytes_total,-1,config-svc-ddd1723-06ca5,platform,14,2026-06-23 12:00:00
325,2026-05-31 04:42:09,cloudwatch,nan,container_network_receive_bytes_total,null,auth-gateway-7b28269-a7447,identity,20,2026-06-23 12:00:00
326,2026-06-21 12:29:29,cloudwatch,out_of_range,container_fs_usage_bytes,null,orders-api-bfb2f93-32ad3,orders,15,2026-06-23 12:00:00
327,2026-06-14 16:11:58,sysdig,nan,container_cpu_usage_seconds_total,,cart-svc-ee38458-64d46,checkout,27,2026-06-23 12:00:00
328,2026-06-15 02:10:21,sysdig,null_value,container_memory_working_set_bytes,-1,checkout-web-47df111-4e24c,checkout,18,2026-06-23 12:00:00
329,2026-05-30 16:45:42,prometheus,nan,container_memory_rss,-1,auth-gateway-ec6b034-0575b,identity,4,2026-06-23 12:00:00
330,2026-06-16 00:01:44,cloudwatch,nan,go_gc_duration_seconds,-1,inventory-svc-4453f63-e15f3,inventory,29,2026-06-23 12:00:00
331,2026-06-04 17:25:16,sysdig,stale_timestamp,go_gc_duration_seconds,NaN,auth-gateway-41b4f33-14ef9,identity,22,2026-06-23 12:00:00
332,2026-06-17 04:22:20,cloudwatch,out_of_range,kube_pod_container_status_restarts_total,NaN,session-store-d825e25-14f9f,identity,21,2026-06-23 12:00:00
333,2026-06-14 21:18:14,prometheus,null_value,http_request_duration_ms,,checkout-web-4263246-52f3a,checkout,13,2026-06-23 12:00:00
334,2026-05-29 11:09:19,prometheus,null_value,container_network_receive_bytes_total,,cart-svc-0a94879-c1bba,checkout,1,2026-06-23 12:00:00
335,2026-06-15 09:42:40,prometheus,nan,http_request_duration_ms,,config-svc-929cd33-16be4,platform,17,2026-06-23 12:00:00
336,2026-06-06 09:54:37,sysdig,null_value,kube_pod_container_status_restarts_total,null,orders-api-21c5d48-15186,orders,8,2026-06-23 12:00:00
337,2026-06-15 03:08:48,prometheus,negative_value,container_memory_rss,,session-store-a097c68-649a1,identity,23,2026-06-23 12:00:00
338,2026-05-25 07:46:56,cloudwatch,nan,kube_pod_container_status_restarts_total,-1,cart-svc-ee38458-64d46,checkout,12,2026-06-23 12:00:00
339,2026-06-07 14:20:03,prometheus,nan,container_memory_working_set_bytes,-1,cart-svc-527eb80-045c0,checkout,29,2026-06-23 12:00:00
340,2026-06-20 14:22:48,cloudwatch,negative_value,http_request_duration_ms,1e309,auth-gateway-ec6b034-0575b,identity,16,2026-06-23 12:00:00
341,2026-05-27 09:59:35,sysdig,null_value,container_fs_usage_bytes,NaN,orders-api-bfb2f93-32ad3,orders,19,2026-06-23 12:00:00
342,2026-06-16 11:13:33,prometheus,nan,container_network_receive_bytes_total,-1,orders-api-21c5d48-15186,orders,17,2026-06-23 12:00:00
343,2026-06-18 15:01:51,sysdig,null_value,container_cpu_usage_seconds_total,-1,recommendation-1e52697-e4756,search,6,2026-06-23 12:00:00
344,2026-06-04 16:38:01,cloudwatch,stale_timestamp,http_requests_total,NaN,payments-worker-6e38c94-75bbf,payments,30,2026-06-23 12:00:00
345,2026-06-12 18:18:49,cloudwatch,out_of_range,container_cpu_usage_seconds_total,1e309,auth-gateway-41b4f33-14ef9,identity,20,2026-06-23 12:00:00
346,2026-06-11 02:36:53,cloudwatch,nan,container_memory_rss,-1,orders-worker-6ee3345-b0d20,orders,14,2026-06-23 12:00:00
347,2026-06-03 13:59:52,prometheus,stale_timestamp,http_request_duration_ms,,auth-gateway-7b28269-a7447,identity,8,2026-06-23 12:00:00
348,2026-06-14 23:29:15,prometheus,negative_value,http_request_duration_ms,NaN,cart-svc-ee38458-64d46,checkout,29,2026-06-23 12:00:00
349,2026-06-04 19:03:47,cloudwatch,negative_value,http_request_duration_ms,,coredns-4a8b365-1d9fc,kube-system,30,2026-06-23 12:00:00
350,2026-05-28 09:24:37,sysdig,stale_timestamp,kube_pod_container_status_restarts_total,1e309,orders-api-e9b4a39-c3784,orders,29,2026-06-23 12:00:00
351,2026-06-13 17:25:07,cloudwatch,nan,container_cpu_usage_seconds_total,-1,checkout-web-0101b48-2b2af,checkout,14,2026-06-23 12:00:00
352,2026-06-03 22:03:17,cloudwatch,stale_timestamp,container_fs_usage_bytes,NaN,cart-svc-51c2594-4d271,checkout,20,2026-06-23 12:00:00
353,2026-06-08 02:37:51,sysdig,null_value,http_requests_total,NaN,search-api-d416b43-7cb20,search,6,2026-06-23 12:00:00
354,2026-06-15 13:59:25,sysdig,stale_timestamp,kube_pod_container_status_restarts_total,1e309,notifications-b036879-82982,notifications,24,2026-06-23 12:00:00
355,2026-06-15 14:45:40,sysdig,stale_timestamp,go_gc_duration_seconds,null,indexer-6af7422-f66fc,search,25,2026-06-23 12:00:00
356,2026-06-02 03:32:56,cloudwatch,out_of_range,container_memory_working_set_bytes,NaN,image-resizer-9994630-7c707,platform,26,2026-06-23 12:00:00
357,2026-05-25 00:33:33,sysdig,nan,process_open_fds,NaN,cart-svc-ee38458-64d46,checkout,24,2026-06-23 12:00:00
358,2026-05-28 03:23:30,sysdig,stale_timestamp,container_memory_working_set_bytes,null,search-api-db28570-d359e,search,19,2026-06-23 12:00:00
359,2026-06-16 13:53:02,sysdig,null_value,container_memory_working_set_bytes,1e309,orders-worker-0696c96-a62c8,orders,27,2026-06-23 12:00:00
360,2026-06-08 02:10:29,sysdig,null_value,container_fs_usage_bytes,NaN,orders-worker-b907131-2627d,orders,1,2026-06-23 12:00:00
361,2026-06-22 21:08:44,cloudwatch,negative_value,container_network_receive_bytes_total,1e309,orders-api-e9b4a39-c3784,orders,26,2026-06-23 12:00:00
362,2026-06-23 04:10:25,sysdig,out_of_range,http_request_duration_ms,-1,notifications-c882a21-88bb7,notifications,2,2026-06-23 12:00:00
363,2026-06-20 18:09:47,sysdig,null_value,container_cpu_usage_seconds_total,null,config-svc-027a395-39a4d,platform,5,2026-06-23 12:00:00
364,2026-06-20 15:17:32,prometheus,nan,http_requests_total,NaN,payments-worker-6e38c94-75bbf,payments,25,2026-06-23 12:00:00
365,2026-06-20 01:52:02,cloudwatch,nan,container_cpu_usage_seconds_total,NaN,ledger-svc-842cd31-95bfa,ledger,20,2026-06-23 12:00:00
366,2026-05-26 02:21:06,cloudwatch,null_value,container_memory_working_set_bytes,null,search-api-8ca0b98-505ff,search,12,2026-06-23 12:00:00
367,2026-06-03 02:00:48,cloudwatch,null_value,tcp_established,1e309,indexer-4680271-0a829,search,1,2026-06-23 12:00:00
368,2026-05-25 13:34:45,prometheus,stale_timestamp,container_cpu_usage_seconds_total,-1,orders-api-bfb2f93-32ad3,orders,18,2026-06-23 12:00:00
369,2026-06-15 05:18:51,cloudwatch,stale_timestamp,container_cpu_usage_seconds_total,null,orders-api-e9b4a39-c3784,orders,27,2026-06-23 12:00:00
370,2026-06-14 07:46:28,sysdig,nan,http_requests_total,,search-api-a47d446-4ffe2,search,23,2026-06-23 12:00:00
371,2026-06-21 21:31:32,prometheus,negative_value,go_gc_duration_seconds,,orders-api-7f89525-97cdd,orders,12,2026-06-23 12:00:00
372,2026-06-21 12:22:14,sysdig,out_of_range,kube_pod_container_status_restarts_total,-1,checkout-web-0101b48-2b2af,checkout,14,2026-06-23 12:00:00
373,2026-05-29 04:04:27,sysdig,null_value,container_fs_usage_bytes,NaN,checkout-web-6e9e217-a5c79,checkout,11,2026-06-23 12:00:00
374,2026-06-15 21:33:06,cloudwatch,nan,container_memory_working_set_bytes,-1,search-api-61d1d17-0014f,search,17,2026-06-23 12:00:00
375,2026-06-11 09:07:22,cloudwatch,nan,container_fs_usage_bytes,null,search-api-a47d446-4ffe2,search,23,2026-06-23 12:00:00
376,2026-06-11 11:29:07,cloudwatch,out_of_range,kube_pod_container_status_restarts_total,null,checkout-web-aca9086-f5fe6,checkout,4,2026-06-23 12:00:00
377,2026-06-14 05:03:08,prometheus,nan,tcp_established,,ledger-svc-2014124-29b88,ledger,22,2026-06-23 12:00:00
378,2026-05-27 09:02:30,cloudwatch,nan,http_requests_total,NaN,payments-api-7fa4649-debd8,payments,22,2026-06-23 12:00:00
379,2026-06-07 20:47:09,cloudwatch,nan,container_network_receive_bytes_total,,ledger-svc-204e643-7d23b,ledger,18,2026-06-23 12:00:00
